TRIP_ID,VENDOR_ID,PICKUP_DATETIME,DROPOFF_DATETIME,PASSENGER_COUNT,TRIP_DISTANCE,PU_LOCATION_ID,DO_LOCATION_ID,RATE_CODE_ID,STORE_AND_FWD_FLAG,PAYMENT_TYPE,FARE_AMOUNT,SURCHARGE,TOLLS_AMOUNT,TIP_AMOUNT,TOTAL_AMOUNT
2007552,4,2019-05-04 16:33:00,2019-05-04 17:12:00,1,14.68,239,132,1,Y,4,58.7,0.3,11.75,11.74,82.49
2007553,1,2019-05-04 17:54:00,2019-05-04 18:13:00,1,10.49,263,45,1,Y,1,38.23,2.5,5.76,9.56,56.05
2007554,1,2019-05-04 06:24:00,2019-05-04 07:08:00,1,1.39,127,4,1,Y,1,27.98,2.5,0,5.04,35.52
2007555,2,2019-05-04 18:47:00,2019-05-04 19:30:00,1,4.06,249,143,2,N,1,52.0,0.5,0,0.0,52.5
2007556,1,2019-05-04 20:10:00,2019-05-04 20:21:00,1,3.36,151,48,1,Y,2,16.4,0.3,11.75,0.0,28.45
2007557,1,2019-05-04 05:47:00,2019-05-04 06:09:00,1,12.6,140,144,1,Y,2,45.0,0.5,0,0.0,56.75
2007558,1,2019-05-04 00:53:00,2019-05-04 01:01:00,1,7.14,132,264,1,Y,2,24.35,0.5,0,0.0,29.23
2007559,1,2019-05-04 17:38:00,2019-05-04 17:53:00,1,5.64,230,24,1,Y,2,24.1,1.0,0,0.0,25.1
2007560,1,2019-05-04 17:34:00,2019-05-04 17:44:00,1,4.96,144,24,6,Y,2,19.9,0.5,0,0.0,20.4
2007561,3,2019-05-04 08:31:00,2019-05-04 09:10:00,1,8.86,148,239,1,Y,1,44.15,0.5,11.75,0.0,56.4
2007562,2,2019-05-04 17:31:00,2019-05-04 17:58:00,2,7.5,264,244,1,N,2,34.75,1.0,0,0.0,35.75
2007563,2,2019-05-04 10:22:00,2019-05-04 10:27:00,1,9.25,209,152,1,N,2,28.12,1.0,0,0.0,34.74
2007564,1,2019-05-04 10:57:00,2019-05-04 11:40:00,1,11.74,239,224,1,Y,2,53.35,2.5,0,0.0,66.52
2007565,2,2019-05-04 16:22:00,2019-05-04 16:51:00,5,1.53,162,87,1,Y,1,20.82,0.5,5.76,4.58,31.66
2007566,3,2019-05-04 14:47:00,2019-05-04 15:28:00,4,4.72,125,100,1,Y,2,34.8,0.5,0,0.0,41.56
2007567,2,2019-05-04 22:45:00,2019-05-04 23:28:00,2,2.74,239,140,1,Y,1,30.85,0.3,0,4.63,35.78
2007568,1,2019-05-04 14:28:00,2019-05-04 14:50:00,1,3.91,90,113,1,Y,1,23.27,0.3,15.0,4.65,43.22
2007569,1,2019-05-04 22:02:00,2019-05-04 22:41:00,2,1.17,144,90,1,Y,2,24.93,1.0,8.5,0.0,34.43
2007570,1,2019-05-04 22:36:00,2019-05-04 22:58:00,1,3.02,4,79,1,Y,1,21.05,0.5,0,3.16,24.71
2007571,2,2019-05-04 00:40:00,2019-05-04 01:21:00,3,5.47,48,7,1,N,2,36.67,2.5,0,0.0,39.17
2007572,2,2019-05-04 09:41:00,2019-05-04 10:09:00,1,14.08,144,87,1,Y,1,51.7,2.5,6.12,11.37,71.69
2007573,1,2019-05-04 04:20:00,2019-05-04 05:00:00,3,13.97,87,142,1,Y,1,57.43,0.3,0,0.0,57.73
2007574,3,2019-05-04 13:41:00,2019-05-04 13:52:00,4,11.55,151,229,1,Y,2,36.88,0.3,0,0.0,42.71
2007575,3,2019-05-04 21:41:00,2019-05-04 22:07:00,1,4.87,75,263,1,Y,1,27.68,0.5,5.76,0.0,33.94
2007576,2,2019-05-04 20:03:00,2019-05-04 20:34:00,1,9.24,12,244,2,Y,1,52.0,1.0,0,7.8,60.8
2007577,2,2019-05-04 08:51:00,2019-05-04 09:00:00,5,12.38,143,239,1,N,4,37.95,1.0,0,6.83,45.78
2007578,2,2019-05-04 10:58:00,2019-05-04 11:09:00,1,2.27,4,1,5,Y,1,13.68,2.5,5.76,2.05,23.99
2007579,2,2019-05-04 21:09:00,2019-05-04 21:18:00,1,4.07,4,163,1,Y,1,17.18,1.0,15.0,0.0,33.18
2007580,1,2019-05-04 09:13:00,2019-05-04 09:35:00,1,11.52,45,132,1,Y,2,42.3,0.5,0,0.0,42.8
2007581,2,2019-05-04 21:58:00,2019-05-04 22:08:00,1,8.73,141,229,1,Y,1,29.33,0.5,0,5.87,35.7
2007582,1,2019-05-04 20:52:00,2019-05-04 21:26:00,1,12.04,90,246,1,Y,1,49.6,0.5,0,8.93,59.03
2007583,2,2019-05-04 18:54:00,2019-05-04 19:06:00,1,14.05,231,264,1,Y,1,43.62,2.5,0,9.6,55.72
2007584,2,2019-05-04 15:37:00,2019-05-04 15:44:00,1,13.85,75,141,1,Y,1,40.62,0.5,0,7.31,48.43
2007585,4,2019-05-04 18:29:00,2019-05-04 18:39:00,1,3.36,79,12,1,Y,1,15.9,0.3,0,2.38,18.58
2007586,4,2019-05-04 05:33:00,2019-05-04 06:14:00,1,9.92,161,264,1,Y,1,47.8,0.5,11.75,0.0,60.05
2007587,1,2019-05-04 15:26:00,2019-05-04 15:31:00,2,1.7,261,144,1,N,1,9.25,0.5,8.5,2.04,20.29
2007588,4,2019-05-04 14:45:00,2019-05-04 15:18:00,1,6.79,209,79,1,Y,2,35.98,2.5,0,0.0,45.68
2007589,1,2019-05-04 09:43:00,2019-05-04 10:10:00,6,11.61,42,90,5,Y,1,45.02,1.0,0,9.0,55.02
2007590,1,2019-05-04 19:01:00,2019-05-04 19:06:00,3,5.57,140,100,1,Y,1,18.93,0.3,0,0.0,19.23
2007591,2,2019-05-05 22:53:00,2019-05-05 23:30:00,6,7.63,127,75,1,N,1,40.08,0.5,0,8.02,48.6
2007592,1,2019-05-05 06:33:00,2019-05-05 06:43:00,6,1.42,152,7,1,N,2,11.05,1.0,8.5,0.0,22.98
2007593,3,2019-05-05 16:01:00,2019-05-05 16:38:00,1,14.08,230,7,6,Y,1,56.2,1.0,0,8.43,65.63
2007594,1,2019-05-05 07:17:00,2019-05-05 07:20:00,2,14.95,244,12,1,Y,1,41.38,0.5,11.75,7.45,61.08
2007595,2,2019-05-05 10:59:00,2019-05-05 11:03:00,1,1.0,100,229,5,Y,1,7.0,1.0,0,0.0,8.0
2007596,1,2019-05-05 10:35:00,2019-05-05 11:11:00,1,6.34,263,261,1,Y,3,36.35,0.3,0,6.54,43.19
2007597,1,2019-05-05 15:44:00,2019-05-05 15:59:00,1,9.31,264,113,1,Y,1,33.28,1.0,0,8.32,42.6
2007598,2,2019-05-05 12:16:00,2019-05-05 12:56:00,1,1.73,140,125,1,Y,1,26.82,2.5,0,6.71,36.03
2007599,2,2019-05-05 19:24:00,2019-05-05 20:02:00,1,14.67,163,224,1,N,1,58.17,2.5,15.0,11.63,87.3
2007600,3,2019-05-05 13:07:00,2019-05-05 13:17:00,2,5.25,127,88,1,Y,1,20.62,2.5,0,0.0,23.12
2007601,4,2019-05-05 18:58:00,2019-05-05 19:06:00,4,4.29,162,163,1,Y,1,17.23,2.5,0,4.31,24.04
2007602,1,2019-05-05 19:30:00,2019-05-05 19:40:00,1,6.98,43,224,1,Y,2,24.95,0.3,0,0.0,25.25
2007603,2,2019-05-05 17:26:00,2019-05-05 18:04:00,4,2.8,68,114,4,Y,1,28.5,0.3,15.0,4.27,48.07
2007604,1,2019-05-05 08:46:00,2019-05-05 08:59:00,1,0.87,229,263,1,Y,1,11.18,2.5,0,1.68,15.36
2007605,2,2019-05-05 14:57:00,2019-05-05 15:34:00,1,8.03,88,143,1,N,2,41.08,0.5,5.76,0.0,47.34
2007606,1,2019-05-05 04:43:00,2019-05-05 04:55:00,1,3.36,261,43,1,Y,1,16.9,0.3,0,0.0,17.2
2007607,2,2019-05-05 20:31:00,2019-05-05 21:13:00,1,7.8,125,166,1,Y,1,43.0,0.3,0,10.75,54.05
2007608,1,2019-05-05 09:55:00,2019-05-05 10:01:00,1,14.75,161,7,1,Y,1,42.38,0.5,0,8.48,51.36
2007609,1,2019-05-05 09:02:00,2019-05-05 09:31:00,3,12.13,236,243,1,Y,2,47.33,0.3,0,0.0,56.15
2007610,1,2019-05-05 13:32:00,2019-05-05 13:57:00,1,11.69,231,48,1,N,1,44.22,0.5,0,0.0,44.72
2007611,1,2019-05-05 09:42:00,2019-05-05 10:03:00,1,2.91,163,142,1,Y,2,20.27,0.5,5.76,0.0,31.6
2007612,3,2019-05-05 19:45:00,2019-05-05 20:05:00,3,2.81,166,88,1,N,1,19.52,0.5,0,0.0,20.02
2007613,1,2019-05-05 19:02:00,2019-05-05 19:32:00,1,14.54,152,239,1,Y,1,53.85,0.3,0,8.08,62.23
2007614,1,2019-05-05 14:56:00,2019-05-05 15:03:00,1,15.0,88,237,1,N,1,43.5,2.5,6.12,0.0,52.12
2007615,2,2019-05-05 01:51:00,2019-05-05 02:34:00,1,9.85,239,88,1,Y,1,48.62,2.5,11.75,12.15,75.02
2007616,4,2019-05-05 23:00:00,2019-05-05 23:32:00,1,14.97,75,142,1,Y,2,55.93,0.5,5.76,0.0,62.19
2007617,4,2019-05-05 21:50:00,2019-05-05 22:01:00,1,7.05,140,243,1,Y,2,25.62,0.3,0,0.0,30.53
2007618,1,2019-05-05 16:11:00,2019-05-05 16:26:00,4,2.25,79,45,1,N,2,15.62,0.3,15.0,0.0,30.92
2007619,2,2019-05-05 21:44:00,2019-05-05 22:25:00,1,13.73,141,162,1,Y,1,57.33,1.0,6.12,8.6,73.05
2007620,1,2019-05-05 08:09:00,2019-05-05 08:50:00,1,11.19,13,68,1,Y,2,50.97,1.0,6.12,0.0,67.26
2007621,1,2019-05-05 15:39:00,2019-05-05 16:14:00,4,14.71,42,48,1,Y,1,56.78,1.0,8.5,14.2,80.48
2007622,1,2019-05-05 00:13:00,2019-05-05 00:32:00,5,10.16,127,164,1,Y,1,37.4,1.0,0,6.73,45.13
2007623,4,2019-05-05 21:56:00,2019-05-05 22:02:00,1,14.78,12,151,1,Y,1,42.45,2.5,6.12,7.64,58.71
2007624,1,2019-05-05 06:57:00,2019-05-05 07:07:00,1,2.15,162,114,4,Y,1,12.88,1.0,0,2.58,16.46
2007625,4,2019-05-05 17:05:00,2019-05-05 17:11:00,1,1.2,236,88,1,N,1,8.5,1.0,0,1.7,11.2
2007626,2,2019-05-05 14:30:00,2019-05-05 14:48:00,2,0.91,162,231,1,Y,2,13.78,0.3,0,0.0,16.84
2007627,3,2019-05-05 06:12:00,2019-05-05 06:16:00,2,8.23,231,90,1,Y,2,25.08,0.3,6.12,0.0,36.01
2007628,2,2019-05-05 14:32:00,2019-05-05 14:43:00,1,9.87,229,209,1,N,2,32.67,2.5,5.76,0.0,47.46
2007629,2,2019-05-05 09:48:00,2019-05-05 10:16:00,1,7.29,144,244,1,Y,1,34.73,0.3,0,6.25,41.28
2007630,4,2019-05-05 02:26:00,2019-05-05 03:00:00,1,1.49,249,127,1,Y,1,23.23,2.5,0,4.18,29.91
2007631,1,2019-05-05 02:01:00,2019-05-05 02:37:00,1,2.08,41,224,6,N,2,25.7,0.3,0,0.0,26.0
2007632,2,2019-05-05 08:33:00,2019-05-05 08:49:00,1,14.67,163,48,1,Y,1,47.17,0.3,0,0.0,47.47
2007633,3,2019-05-05 19:26:00,2019-05-05 19:59:00,1,11.45,45,100,1,Y,2,47.62,0.5,0,0.0,48.12
2007634,2,2019-05-05 15:59:00,2019-05-05 16:05:00,2,4.75,42,239,1,N,1,17.38,0.5,0,0.0,17.88
2007635,4,2019-05-05 20:31:00,2019-05-05 21:01:00,1,6.78,138,148,1,N,1,34.45,0.5,0,6.2,41.15
2007636,1,2019-05-05 21:16:00,2019-05-05 21:36:00,2,0.82,75,140,1,Y,2,14.55,1.0,0,0.0,18.46
2007637,2,2019-05-05 23:57:00,2019-05-06 00:21:00,4,12.81,36,113,1,Y,1,46.52,1.0,8.5,11.63,67.65
2007638,2,2019-05-05 16:19:00,2019-05-05 16:39:00,1,12.26,237,163,1,Y,1,43.15,2.5,15.0,6.47,67.12
2007639,3,2019-05-05 08:22:00,2019-05-05 08:52:00,2,13.18,90,239,1,Y,1,50.45,1.0,0,0.0,51.45
2007640,1,2019-05-05 16:12:00,2019-05-05 16:47:00,2,14.64,231,43,1,Y,2,56.6,0.3,0,0.0,67.09
2007641,4,2019-05-05 18:20:00,2019-05-05 18:42:00,3,3.11,107,140,1,Y,1,21.27,0.5,0,4.68,26.45
2007642,2,2019-05-05 07:20:00,2019-05-05 07:49:00,1,9.82,148,125,2,N,1,52.0,1.0,0,9.36,62.36
2007643,2,2019-05-05 22:57:00,2019-05-05 23:42:00,1,5.97,128,50,1,Y,2,39.92,2.5,15.0,0.0,67.4
2007644,4,2019-05-05 10:41:00,2019-05-05 10:45:00,1,6.37,24,36,6,Y,1,20.43,0.3,0,0.0,20.73
2007645,4,2019-05-05 15:37:00,2019-05-05 15:41:00,1,13.97,42,164,1,N,1,39.43,0.5,0,5.91,45.84
2007646,2,2019-05-05 17:44:00,2019-05-05 17:54:00,3,9.61,237,48,1,Y,1,31.52,0.3,0,6.93,38.75
2007647,2,2019-05-05 07:14:00,2019-05-05 07:27:00,1,4.8,90,243,1,Y,2,21.0,0.3,0,0.0,25.5
2007648,2,2019-05-05 16:43:00,2019-05-05 16:54:00,1,10.99,244,166,1,Y,2,35.48,1.0,15.0,0.0,57.87
2007649,3,2019-05-05 13:47:00,2019-05-05 14:07:00,3,6.66,246,236,1,Y,1,29.15,2.5,0,6.41,38.06
2007650,2,2019-05-05 10:16:00,2019-05-05 11:01:00,2,2.69,234,186,1,N,1,31.73,2.5,0,7.93,42.16
2007651,2,2019-05-06 13:08:00,2019-05-06 13:49:00,1,1.17,162,4,1,Y,1,25.93,2.5,0,3.89,32.32
2007652,1,2019-05-06 07:57:00,2019-05-06 08:18:00,2,6.97,158,127,2,Y,2,52.0,0.3,0,0.0,52.3
2007653,2,2019-05-06 12:58:00,2019-05-06 13:31:00,1,7.39,186,41,1,Y,1,37.47,0.5,0,0.0,37.97
2007654,2,2019-05-06 08:52:00,2019-05-06 09:25:00,1,10.14,249,45,1,N,1,44.35,2.5,15.0,9.76,71.61
2007655,4,2019-05-06 17:22:00,2019-05-06 17:57:00,3,12.98,24,163,1,N,2,52.45,1.0,0,0.0,64.99
2007656,2,2019-05-06 05:40:00,2019-05-06 06:13:00,1,6.19,12,170,1,Y,4,34.48,1.0,6.12,6.9,48.5
2007657,2,2019-05-06 20:12:00,2019-05-06 20:41:00,1,2.88,114,143,1,Y,1,24.2,0.5,0,0.0,24.7
2007658,2,2019-05-06 16:34:00,2019-05-06 16:50:00,1,8.85,142,41,3,Y,1,48.93,0.5,0,12.23,61.66
2007659,2,2019-05-06 08:38:00,2019-05-06 09:21:00,1,1.49,90,158,1,N,1,27.73,0.5,0,0.0,28.23
2007660,2,2019-05-06 15:19:00,2019-05-06 15:40:00,1,2.26,163,263,1,Y,2,18.65,2.5,0,0.0,25.25
2007661,3,2019-05-06 15:58:00,2019-05-06 16:29:00,1,8.2,243,45,5,Y,2,38.5,0.5,0,0.0,45.93
2007662,3,2019-05-06 18:07:00,2019-05-06 18:14:00,2,13.46,244,144,1,Y,1,39.65,0.5,15.0,5.95,61.1
2007663,1,2019-05-06 21:49:00,2019-05-06 21:55:00,1,10.51,13,75,1,N,2,31.77,1.0,0,0.0,37.54
2007664,2,2019-05-06 15:16:00,2019-05-06 15:53:00,2,10.77,263,144,6,Y,2,47.92,2.5,6.12,0.0,65.17
2007665,1,2019-05-06 01:41:00,2019-05-06 01:52:00,1,13.22,239,239,1,Y,1,41.05,1.0,0,8.21,50.26
2007666,1,2019-05-06 05:40:00,2019-05-06 06:08:00,1,6.09,141,209,1,N,1,31.73,0.3,0,7.93,39.96
2007667,1,2019-05-06 15:55:00,2019-05-06 16:11:00,1,2.35,152,142,1,Y,1,16.38,1.0,8.5,2.46,28.34
2007668,1,2019-05-06 07:53:00,2019-05-06 08:17:00,1,14.31,224,79,1,N,1,50.27,0.5,5.76,12.57,69.1
2007669,1,2019-05-06 16:25:00,2019-05-06 17:05:00,1,14.89,152,87,1,N,1,59.73,2.5,0,0.0,62.23
2007670,2,2019-05-06 18:33:00,2019-05-06 19:13:00,1,0.64,152,87,1,Y,1,24.1,0.5,5.76,3.62,33.98
2007671,1,2019-05-06 16:03:00,2019-05-06 16:44:00,2,13.55,244,209,1,Y,2,56.88,0.5,11.75,0.0,79.37
2007672,3,2019-05-06 19:14:00,2019-05-06 19:22:00,2,14.86,79,244,1,Y,1,43.65,0.5,0,8.73,52.88
2007673,4,2019-05-06 18:12:00,2019-05-06 18:21:00,1,13.66,170,230,5,Y,2,41.15,0.3,0,0.0,48.86
2007674,1,2019-05-06 06:56:00,2019-05-06 07:24:00,6,14.61,209,209,1,Y,1,53.02,2.5,8.5,9.54,73.56
2007675,3,2019-05-06 21:53:00,2019-05-06 22:05:00,1,8.72,229,229,2,Y,1,52.0,0.3,0,9.36,61.66
2007676,4,2019-05-06 22:52:00,2019-05-06 23:30:00,1,10.18,161,170,1,Y,2,46.95,0.3,11.75,0.0,68.39
2007677,4,2019-05-06 20:52:00,2019-05-06 20:59:00,1,5.59,41,74,3,N,1,29.97,0.3,0,5.99,36.26
2007678,3,2019-05-06 17:01:00,2019-05-06 17:20:00,1,12.97,166,229,1,Y,1,44.43,1.0,0,9.77,55.2
2007679,1,2019-05-06 17:53:00,2019-05-06 18:36:00,1,11.83,87,162,6,Y,1,53.58,0.3,0,13.39,67.27
2007680,2,2019-05-06 15:19:00,2019-05-06 15:44:00,1,6.73,107,249,5,N,1,31.83,2.5,0,7.0,41.33
2007681,1,2019-05-06 09:05:00,2019-05-06 09:34:00,1,9.1,229,166,1,Y,1,39.75,2.5,0,7.15,49.4
2007682,2,2019-05-06 07:23:00,2019-05-06 08:03:00,1,11.96,143,224,1,Y,2,52.4,1.0,0,0.0,53.4
2007683,1,2019-05-06 18:57:00,2019-05-06 19:39:00,1,3.9,13,244,4,Y,1,33.25,0.5,5.76,8.31,47.82
2007684,2,2019-05-06 15:21:00,2019-05-06 15:28:00,1,0.84,249,143,1,N,2,8.1,2.5,0,0.0,12.62
2007685,1,2019-05-06 20:28:00,2019-05-06 20:57:00,1,6.63,88,230,4,Y,2,33.58,1.0,0,0.0,42.97
2007686,2,2019-05-06 12:53:00,2019-05-06 13:36:00,2,11.24,244,74,1,Y,1,52.1,0.5,8.5,10.42,71.52
2007687,4,2019-05-06 09:05:00,2019-05-06 09:28:00,1,3.79,125,88,1,Y,1,23.48,0.3,5.76,3.52,33.06
2007688,2,2019-05-06 19:13:00,2019-05-06 19:24:00,1,10.73,230,41,1,Y,2,34.83,0.3,0,0.0,41.4
2007689,4,2019-05-06 17:45:00,2019-05-06 17:49:00,1,13.49,79,114,1,Y,1,38.23,0.5,8.5,5.73,52.96
2007690,2,2019-05-06 17:07:00,2019-05-06 17:12:00,6,14.27,152,163,5,Y,1,40.67,1.0,5.76,6.1,53.53
2007691,1,2019-05-06 11:52:00,2019-05-06 12:03:00,2,12.42,166,249,3,Y,2,58.57,1.0,5.76,0.0,78.22
2007692,1,2019-05-06 13:56:00,2019-05-06 14:28:00,1,11.08,132,36,1,Y,1,46.2,0.3,0,0.0,46.5
2007693,4,2019-05-06 07:45:00,2019-05-06 08:21:00,2,1.17,264,100,1,N,2,23.43,0.3,0,0.0,28.42
2007694,2,2019-05-06 17:41:00,2019-05-06 18:09:00,1,3.0,224,162,1,Y,1,24.0,1.0,5.76,4.8,35.56
2007695,1,2019-05-06 14:50:00,2019-05-06 14:59:00,2,8.77,41,249,1,N,1,28.92,0.5,8.5,0.0,37.92
2007696,1,2019-05-06 10:07:00,2019-05-06 10:20:00,1,12.72,48,43,1,Y,2,40.8,2.5,15.0,0.0,58.3
2007697,3,2019-05-06 11:27:00,2019-05-06 11:53:00,2,8.99,231,24,1,Y,1,37.98,0.3,0,0.0,38.28
2007698,2,2019-05-06 21:55:00,2019-05-06 22:34:00,2,0.88,87,161,1,N,1,24.2,0.3,0,4.84,29.34
2007699,2,2019-05-06 06:36:00,2019-05-06 06:59:00,1,11.57,224,41,1,Y,2,42.92,0.5,11.75,0.0,61.61
2007700,1,2019-05-06 07:03:00,2019-05-06 07:43:00,1,11.75,224,246,1,Y,1,51.88,2.5,0,0.0,54.38
2007701,3,2019-05-06 10:09:00,2019-05-06 10:37:00,1,4.18,24,114,1,Y,2,26.95,0.5,0,0.0,32.3
2007702,1,2019-05-06 12:25:00,2019-05-06 12:49:00,1,13.62,88,74,1,N,2,48.55,1.0,0,0.0,60.23
2007703,1,2019-05-06 08:23:00,2019-05-06 08:43:00,1,3.86,229,261,1,Y,1,22.15,0.3,6.12,3.99,32.56
2007704,1,2019-05-06 17:49:00,2019-05-06 18:14:00,3,8.09,158,107,1,N,1,35.23,2.5,0,7.05,44.78
2007705,2,2019-05-06 12:13:00,2019-05-06 12:58:00,1,3.74,68,209,1,N,1,34.35,1.0,0,5.15,40.5
2007706,2,2019-05-06 09:18:00,2019-05-06 09:23:00,1,13.15,229,45,1,Y,2,37.88,2.5,5.76,0.0,46.14
2007707,2,2019-05-06 15:12:00,2019-05-06 15:21:00,1,9.62,114,243,1,Y,1,31.05,0.5,0,6.21,37.76
2007708,1,2019-05-06 15:41:00,2019-05-06 16:04:00,4,2.57,170,87,1,Y,2,20.43,0.5,11.75,0.0,37.79
2007709,4,2019-05-06 17:03:00,2019-05-06 17:39:00,1,5.45,100,138,2,Y,1,52.0,1.0,11.75,10.4,75.15
2007710,2,2019-05-06 07:07:00,2019-05-06 07:50:00,1,9.44,186,186,1,Y,1,47.6,2.5,0,8.57,58.67
2007711,1,2019-05-07 05:26:00,2019-05-07 05:33:00,1,6.52,68,48,1,Y,2,22.3,0.3,0,0.0,22.6
2007712,2,2019-05-07 23:32:00,2019-05-07 23:42:00,3,10.97,127,234,1,Y,2,34.92,2.5,8.5,0.0,52.21
2007713,2,2019-05-07 08:54:00,2019-05-07 09:30:00,1,0.86,141,79,1,Y,1,22.65,2.5,0,5.66,30.81
2007714,3,2019-05-07 17:43:00,2019-05-07 18:18:00,1,9.57,90,234,1,Y,1,43.92,2.5,11.75,8.78,66.95
2007715,2,2019-05-07 16:44:00,2019-05-07 17:00:00,2,8.31,4,236,1,N,2,31.28,0.3,0,0.0,37.21
2007716,1,2019-05-07 18:17:00,2019-05-07 18:47:00,1,7.33,141,107,1,N,1,35.83,0.5,15.0,0.0,51.33
2007717,1,2019-05-07 16:34:00,2019-05-07 16:42:00,1,2.95,75,90,1,Y,1,13.88,0.3,6.12,0.0,20.3
2007718,3,2019-05-07 13:16:00,2019-05-07 13:31:00,1,10.83,24,113,1,N,2,37.08,0.5,0,0.0,46.85
2007719,4,2019-05-07 19:29:00,2019-05-07 19:53:00,2,1.94,128,261,1,N,1,19.35,1.0,0,0.0,20.35
2007720,4,2019-05-07 16:27:00,2019-05-07 16:34:00,2,12.83,239,186,1,N,2,38.08,1.0,0,0.0,45.93
2007721,2,2019-05-07 11:10:00,2019-05-07 11:34:00,1,6.56,125,43,1,N,2,30.9,0.3,11.75,0.0,48.51
2007722,1,2019-05-07 19:08:00,2019-05-07 19:31:00,1,4.73,144,162,1,N,1,25.83,2.5,0,3.87,32.2
2007723,3,2019-05-07 07:14:00,2019-05-07 07:17:00,1,8.28,164,151,1,N,1,24.7,1.0,0,6.17,31.87
2007724,2,2019-05-07 15:21:00,2019-05-07 15:31:00,2,6.55,79,237,3,Y,2,35.82,0.3,0,0.0,43.28
2007725,1,2019-05-07 07:40:00,2019-05-07 08:06:00,1,4.22,143,234,1,Y,2,26.05,0.5,0,0.0,30.46
2007726,1,2019-05-07 17:35:00,2019-05-07 17:49:00,1,11.14,166,186,1,N,1,37.35,2.5,11.75,7.47,59.07
2007727,3,2019-05-07 21:52:00,2019-05-07 22:30:00,1,10.41,88,125,1,N,2,47.52,0.3,0,0.0,47.82
2007728,1,2019-05-07 14:16:00,2019-05-07 14:29:00,4,10.29,113,246,1,N,2,34.72,2.5,0,0.0,37.22
2007729,1,2019-05-07 15:37:00,2019-05-07 16:04:00,2,11.47,12,143,1,Y,2,44.67,2.5,8.5,0.0,63.71
2007730,4,2019-05-07 17:27:00,2019-05-07 18:12:00,1,5.18,243,138,3,N,1,56.93,0.3,0,0.0,57.23
2007731,4,2019-05-07 07:22:00,2019-05-07 07:59:00,1,14.63,143,45,1,Y,1,57.58,0.5,0,8.64,66.72
2007732,2,2019-05-07 05:32:00,2019-05-07 05:36:00,1,3.49,143,141,1,N,3,13.23,0.5,5.76,3.31,22.8
2007733,2,2019-05-07 18:54:00,2019-05-07 18:57:00,2,6.52,50,170,1,N,2,20.3,2.5,8.5,0.0,35.77
2007734,3,2019-05-07 20:04:00,2019-05-07 20:28:00,1,13.07,50,88,1,N,1,47.17,0.3,11.75,8.49,67.71
2007735,3,2019-05-07 12:40:00,2019-05-07 13:21:00,1,8.13,13,234,6,Y,1,43.33,2.5,15.0,7.8,68.63
2007736,2,2019-05-07 18:11:00,2019-05-07 18:43:00,2,14.01,114,48,1,Y,3,53.52,0.3,5.76,11.77,71.35
2007737,1,2019-05-07 10:59:00,2019-05-07 11:18:00,4,5.37,43,236,1,Y,1,25.43,2.5,11.75,5.09,44.77
2007738,1,2019-05-07 19:30:00,2019-05-07 19:58:00,1,10.94,107,243,1,Y,1,43.85,0.5,5.76,6.58,56.69
2007739,2,2019-05-07 20:45:00,2019-05-07 20:48:00,1,14.65,186,143,3,Y,1,60.93,2.5,0,0.0,63.43
2007740,2,2019-05-07 19:11:00,2019-05-07 19:55:00,1,1.55,144,151,2,N,1,52.0,2.5,5.76,0.0,60.26
2007741,3,2019-05-07 20:18:00,2019-05-07 20:34:00,1,7.7,249,4,1,Y,1,29.75,0.5,0,7.44,37.69
2007742,4,2019-05-07 14:40:00,2019-05-07 15:17:00,1,10.15,152,114,1,Y,1,46.38,0.3,6.12,10.2,63.0
2007743,1,2019-05-07 21:08:00,2019-05-07 21:19:00,1,3.69,161,246,1,Y,4,17.23,1.0,11.75,3.45,33.43
2007744,1,2019-05-07 11:56:00,2019-05-07 12:13:00,1,13.0,90,12,1,Y,1,43.5,0.5,8.5,7.83,60.33
2007745,3,2019-05-07 16:59:00,2019-05-07 17:03:00,2,2.23,166,43,1,Y,1,10.07,2.5,0,2.01,14.58
2007746,4,2019-05-07 19:23:00,2019-05-07 19:27:00,2,3.07,164,12,1,N,1,12.18,0.3,8.5,2.44,23.42
2007747,2,2019-05-07 14:03:00,2019-05-07 14:40:00,1,9.52,261,143,1,Y,2,44.8,0.3,0,0.0,51.82
2007748,2,2019-05-07 10:42:00,2019-05-07 10:50:00,1,9.15,261,163,1,Y,1,29.38,0.5,11.75,5.29,46.92
2007749,1,2019-05-07 14:44:00,2019-05-07 15:20:00,5,1.97,246,138,1,Y,1,25.43,0.5,15.0,3.81,44.74
2007750,4,2019-05-07 16:54:00,2019-05-07 17:34:00,1,5.35,43,68,1,Y,1,35.88,2.5,0,7.89,46.27
2007751,4,2019-05-07 17:43:00,2019-05-07 17:48:00,1,14.31,125,230,1,Y,1,40.77,0.5,0,0.0,41.27
2007752,2,2019-05-07 11:34:00,2019-05-07 11:58:00,1,10.74,209,237,1,N,1,41.35,1.0,0,6.2,48.55
2007753,1,2019-05-07 04:40:00,2019-05-07 04:43:00,2,7.56,158,264,3,N,1,34.35,1.0,0,7.56,42.91
2007754,1,2019-05-07 15:26:00,2019-05-07 15:56:00,1,2.76,45,151,1,Y,1,24.4,0.3,15.0,4.88,44.58
2007755,1,2019-05-07 21:57:00,2019-05-07 22:33:00,1,1.07,114,244,1,Y,1,23.18,0.3,0,0.0,23.48
