TRIP_ID,VENDOR_ID,PICKUP_DATETIME,DROPOFF_DATETIME,PASSENGER_COUNT,TRIP_DISTANCE,PU_LOCATION_ID,DO_LOCATION_ID,RATE_CODE_ID,STORE_AND_FWD_FLAG,PAYMENT_TYPE,FARE_AMOUNT,SURCHARGE,TOLLS_AMOUNT,TIP_AMOUNT,TOTAL_AMOUNT
2006679,4,2019-04-20 16:53:00,2019-04-20 17:17:00,1,14.63,234,164,1,N,1,51.08,0.5,0,0.0,51.58
2006017,2,2019-04-10 18:29:00,2019-04-10 18:56:00,0,1.37,239,170,1,N,1,19.43,1.0,0,4.86,25.29
2005756,4,2019-04-06 16:45:00,2019-04-06 17:00:00,3,13.52,231,79,1,N,1,43.8,0.3,0,7.88,51.98
2006979,2,2019-04-25 12:31:00,2019-04-25 12:34:00,1,8.99,125,41,2,Y,1,52.0,0.3,0,7.8,60.1
2005492,2,2019-04-02 19:11:00,2019-04-02 19:51:00,1,1.9,13,209,4,N,1,27.25,1.0,15.0,0.0,43.25
2006329,1,2019-04-15 19:28:00,2019-04-15 20:05:00,6,14.32,50,90,1,Y,2,56.8,1.0,6.12,0.0,76.42
2005951,4,2019-04-09 08:28:00,2019-04-09 08:43:00,1,0.58,246,107,1,N,1,11.45,0.5,0,0.0,11.95
2006127,2,2019-04-12 11:30:00,2019-04-12 11:47:00,3,2.61,186,170,1,Y,2,17.52,1.0,0,0.0,22.02
2006778,1,2019-04-22 18:34:00,2019-04-22 19:17:00,1,14.86,144,234,1,Y,1,61.15,2.5,8.5,0.0,72.15
2005446,4,2019-04-01 07:56:00,2019-04-01 08:16:00,1,12.91,246,74,1,Y,1,44.77,1.0,0,8.95,54.72
2005747,1,2019-04-06 17:51:00,2019-04-06 18:31:00,1,1.16,142,43,1,Y,2,25.4,2.5,0,0.0,34.25
2006541,4,2019-04-18 19:45:00,2019-04-18 20:23:00,4,8.31,158,12,1,Y,3,42.28,0.5,15.0,10.57,68.35
2006184,2,2019-04-13 07:51:00,2019-04-13 08:01:00,1,9.87,249,164,1,N,1,32.17,1.0,0,7.08,40.25
2006034,3,2019-04-10 16:53:00,2019-04-10 17:06:00,1,0.85,264,230,1,Y,1,11.12,0.3,0,2.0,13.42
2007069,1,2019-04-26 17:48:00,2019-04-26 17:56:00,1,9.48,231,144,2,Y,2,52.0,2.5,0,0.0,64.9
2005888,2,2019-04-08 04:10:00,2019-04-08 04:37:00,1,8.08,24,152,1,Y,2,36.2,0.3,0,0.0,43.74
2005956,4,2019-04-09 20:38:00,2019-04-09 21:10:00,2,8.98,148,90,1,N,1,40.95,2.5,0,6.14,49.59
2006971,2,2019-04-25 21:11:00,2019-04-25 21:45:00,1,4.51,209,142,1,Y,1,30.77,0.3,6.12,0.0,37.19
2006509,2,2019-04-18 14:26:00,2019-04-18 15:03:00,3,10.78,161,243,2,Y,2,-52.0,0.3,6.12,0.0,67.78
2005983,1,2019-04-09 20:26:00,2019-04-09 20:56:00,3,14.44,170,100,1,N,1,53.6,2.5,0,11.79,67.89
2005844,1,2019-04-07 15:20:00,2019-04-07 15:59:00,4,1.95,158,261,1,N,1,26.88,2.5,0,4.03,33.41
2005506,3,2019-04-02 08:04:00,2019-04-02 08:35:00,1,8.28,249,143,1,Y,1,38.7,1.0,0,0.0,39.7
2007222,2,2019-04-29 07:48:00,2019-04-29 08:24:00,1,13.48,158,243,1,Y,1,54.2,2.5,0,10.84,67.54
2005516,2,2019-04-02 15:13:00,2019-04-02 15:16:00,1,6.02,224,48,1,Y,2,0.0,0.3,0,0.0,0.0
2007073,2,2019-04-26 11:48:00,2019-04-26 12:30:00,1,3.1,239,88,1,N,1,31.25,0.5,5.76,6.25,43.76
2006273,3,2019-04-14 08:38:00,2019-04-14 09:20:00,3,7.79,163,162,1,Y,1,42.98,2.5,0,0.0,45.48
2006925,3,2019-04-24 16:12:00,2019-04-24 16:26:00,1,10.44,113,13,1,Y,2,35.6,0.5,0,0.0,45.0
2005709,3,2019-04-05 18:36:00,2019-04-05 18:59:00,1,10.21,261,264,1,N,1,39.53,0.3,0,9.88,49.71
2005596,2,2019-04-04 15:57:00,2019-04-04 16:33:00,1,2.62,261,170,1,N,1,27.05,1.0,6.12,5.95,40.12
2005621,1,2019-04-04 22:29:00,2019-04-04 22:44:00,6,14.12,237,166,5,N,2,45.3,2.5,0,0.0,59.12
2006345,1,2026-12-31 18:06:00,2026-12-31 18:38:00,2,1.49,75,48,1,Y,2,22.23,0.5,5.76,0.0,28.49
2005704,1,2019-04-05 05:11:00,2019-04-05 05:32:00,1,3.34,237,229,1,Y,2,21.35,0.3,6.12,0.0,32.47
2006446,2,2019-04-17 16:05:00,2019-04-17 16:39:00,1,8.69,45,164,5,Y,1,41.22,0.3,0,6.18,47.7
2006585,1,2019-04-19 19:59:00,2019-04-19 20:24:00,2,10.71,141,87,1,Y,2,41.78,2.5,0,0.0,50.55
2006935,3,2019-04-24 07:23:00,2019-04-24 07:58:00,2,10.42,143,41,1,N,1,46.05,1.0,0,0.0,47.05
2006602,4,2019-04-19 09:54:00,2019-04-19 10:28:00,1,7.58,41,68,1,N,2,38.45,1.0,8.5,0.0,57.56
2005590,4,2019-04-03 11:37:00,2019-04-03 12:14:00,3,7.81,4,127,1,Y,1,40.52,1.0,0,8.1,49.62
2006746,4,2019-04-21 17:45:00,2019-04-21 17:57:00,2,1.48,125,158,1,Y,1,12.2,1.0,0,1.83,15.03
2005521,2,2019-04-02 02:28:00,2019-04-02 03:09:00,1,12.97,231,90,1,N,2,55.43,0.5,0,0.0,69.79
2006644,2,2019-04-20 15:40:00,2019-04-20 15:58:00,1,12.81,236,4,2,N,1,52.0,0.5,0,7.8,60.3
2005931,2,2019-04-09 08:39:00,2019-04-09 08:44:00,1,8.15,261,231,1,N,2,-25.38,2.5,0,0.0,33.46
2006918,2,2019-04-24 08:24:00,2019-04-24 08:34:00,1,1.26,246,127,1,N,2,0.0,0.3,0,0.0,0.0
2006735,2,2019-04-21 17:25:00,2019-04-21 17:40:00,1,4.52,224,43,1,N,1,0.0,0.3,0,4.26,0.0
2005416,2,2019-04-01 22:10:00,2019-04-01 22:42:00,1,2.0,162,229,1,Y,1,23.5,0.5,0,5.17,29.17
2005999,2,2019-04-10 14:56:00,2019-04-10 15:37:00,1,2.49,75,143,1,Y,1,29.23,0.3,0,4.38,33.91
2006505,3,2019-04-17 15:46:00,2019-04-17 16:07:00,4,10.84,230,230,1,Y,1,40.1,1.0,0,8.82,49.92
2006027,2,2019-04-10 08:00:00,2019-04-10 08:18:00,2,2.62,12,236,1,N,1,18.05,1.0,0,0.0,19.05
2006821,1,2019-04-22 11:43:00,2019-04-22 12:21:00,0,12.81,261,243,1,N,1,53.52,0.3,15.0,9.63,78.45
2005813,1,2019-04-07 13:32:00,2019-04-07 14:04:00,1,9.66,100,161,1,Y,1,42.65,2.5,0,10.66,55.81
2006215,4,2019-04-13 10:56:00,2019-04-13 11:28:00,4,13.97,152,88,1,Y,1,53.43,0.3,0,10.69,64.42
2006539,2,2019-04-18 08:52:00,2019-04-18 09:32:00,1,9.92,87,36,2,Y,2,52.0,1.0,0,0.0,64.44
2006363,1,2019-04-15 20:05:00,2019-04-15 20:19:00,0,3.51,163,161,1,Y,2,18.27,2.5,15.0,0.0,35.77
2006454,2,2019-04-17 17:16:00,2019-04-17 17:23:00,1,8.13,142,87,1,Y,2,26.33,0.3,0,0.0,32.42
2006025,1,2019-04-10 18:52:00,2019-04-10 19:07:00,1,9.62,140,230,1,Y,1,34.05,1.0,0,7.49,42.54
2006442,4,2019-04-17 17:13:00,2019-04-17 17:41:00,2,7.75,12,90,1,Y,1,35.88,2.5,0,7.89,46.27
2007206,1,2019-04-28 15:54:00,2019-04-28 16:37:00,1,8.25,162,144,1,Y,2,44.62,0.3,15.0,0.0,69.74
2006424,2,2019-04-16 18:03:00,2019-04-16 18:39:00,3,12.67,263,234,1,N,1,52.17,2.5,11.75,0.0,66.42
2005870,1,2019-04-08 15:26:00,2019-04-08 15:51:00,1,9.16,148,107,1,Y,2,37.9,1.0,0,0.0,47.24
2007152,1,2019-04-27 12:06:00,2019-04-27 12:25:00,1,9.13,164,113,1,Y,2,34.83,1.0,0,0.0,42.1
2006432,1,2019-04-16 07:12:00,2019-04-16 07:57:00,1,3.08,42,144,2,N,2,52.0,1.0,0,0.0,64.44
2006720,2,2019-04-21 12:10:00,2019-04-21 12:48:00,0,2.23,224,1,1,Y,1,27.07,1.0,0,0.0,28.07
2007309,1,2019-04-30 08:10:00,2019-04-30 08:16:00,1,2.31,164,125,1,N,1,11.28,0.5,0,0.0,11.78
2006954,1,2019-04-24 15:19:00,2019-04-24 15:45:00,1,12.15,68,249,3,Y,1,68.82,0.3,0,17.2,86.32
2005572,2,2019-04-03 16:21:00,2019-04-03 16:43:00,3,13.54,100,12,1,N,1,47.35,2.5,8.5,8.52,66.87
2007159,2,2019-04-28 07:17:00,2019-04-28 07:49:00,1,1.47,143,144,1,Y,2,22.18,1.0,0,0.0,28.06
2007020,3,2019-04-25 13:08:00,2019-04-25 13:33:00,1,1.32,48,263,1,Y,1,18.3,0.3,8.5,0.0,27.1
2005765,2,2019-04-06 14:00:00,2019-04-06 14:15:00,1,5.36,141,45,1,Y,1,23.4,1.0,5.76,4.21,34.37
2005804,3,2019-04-07 11:44:00,2019-04-07 12:00:00,2,4.62,170,143,1,Y,1,22.05,0.5,0,4.85,27.4
2007337,4,2019-04-30 19:58:00,2019-04-30 20:36:00,1,13.35,74,230,1,Y,1,54.88,0.5,0,8.23,63.61
2006311,1,2019-04-15 22:52:00,2019-04-15 22:58:00,1,4.5,127,43,1,Y,2,16.75,0.3,0,0.0,20.4
2007240,1,2019-04-29 20:18:00,2019-04-29 20:30:00,1,13.04,12,230,1,Y,2,41.1,1.0,0,0.0,50.32
2006876,4,2019-04-23 11:58:00,2019-04-23 12:02:00,1,14.79,237,161,1,Y,2,41.47,1.0,0,0.0,42.47
2006172,1,2019-04-12 06:30:00,2019-04-12 07:04:00,0,7.91,100,144,1,N,1,39.27,0.5,0,5.89,45.66
2005472,2,2019-04-02 23:31:00,2019-04-02 23:56:00,1,8.59,231,224,1,Y,1,36.48,2.5,5.76,8.03,52.77
2005691,2,2019-04-05 13:28:00,2019-04-05 13:57:00,3,7.23,88,141,1,Y,1,35.08,0.3,0,6.31,41.69
2005705,1,2019-04-05 23:28:00,2019-04-05 23:31:00,3,3.49,164,246,1,Y,2,12.73,0.5,11.75,0.0,24.98
2006364,2,2019-04-15 05:06:00,2019-04-15 05:19:00,5,12.11,143,263,1,Y,2,39.27,0.3,0,0.0,47.42
2005922,3,2019-04-09 15:25:00,2019-04-09 16:08:00,4,0.76,224,249,1,N,2,25.9,1.0,0,0.0,26.9
2005500,1,2019-04-02 18:47:00,2019-04-02 19:23:00,1,14.61,239,246,4,Y,1,57.02,0.3,11.75,10.26,79.33
2005663,1,2019-04-05 09:12:00,2019-04-05 09:26:00,2,8.79,107,88,1,Y,1,0.0,1.0,0,4.72,0.0
2007276,1,2019-04-29 12:20:00,2019-04-29 12:36:00,2,8.21,140,143,1,Y,1,31.03,2.5,0,5.59,39.12
2005421,4,2019-04-01 19:53:00,2019-04-01 19:56:00,1,2.32,143,148,1,Y,2,9.8,0.3,0,0.0,12.55
2007295,1,2019-04-30 09:56:00,2019-04-30 10:40:00,1,878.47,138,264,1,Y,1,58.52,0.3,8.5,0.0,67.32
2007043,3,2019-04-26 18:13:00,2019-04-26 18:37:00,1,10.11,43,75,6,Y,2,39.77,2.5,0,0.0,50.22
2005783,3,2019-04-06 07:58:00,2019-04-06 08:36:00,2,14.74,50,140,1,N,2,58.35,1.0,0,0.0,73.94
2006694,3,2019-04-20 17:18:00,2019-04-20 17:43:00,1,8.88,224,239,1,Y,2,37.2,0.5,0,0.0,37.7
2006369,1,2019-04-15 15:15:00,2019-04-15 15:39:00,1,2.14,88,43,1,N,1,19.85,2.5,0,4.37,26.72
2007192,3,2019-04-28 15:07:00,2019-04-28 15:43:00,2,1.08,88,143,1,Y,1,23.2,2.5,6.12,5.1,36.92
2005474,4,2019-04-02 19:39:00,2019-04-02 20:01:00,4,10.36,36,239,1,Y,1,39.4,1.0,0,5.91,46.31
2007048,1,2019-04-26 10:55:00,2019-04-26 11:19:00,1,7.63,249,41,1,Y,1,33.58,1.0,11.75,6.04,52.37
2006967,1,2019-04-25 19:38:00,2019-04-25 19:59:00,1,3.1,229,141,1,Y,1,20.75,0.3,0,3.11,24.16
2005501,4,2019-04-02 22:29:00,2019-04-02 22:32:00,4,11.67,87,186,1,Y,1,33.17,1.0,8.5,7.3,49.97
2006617,2,2019-04-19 06:15:00,2019-04-19 06:31:00,2,4.18,75,4,1,Y,1,20.95,0.3,6.12,5.24,32.61
2006484,3,2019-04-17 23:05:00,2019-04-17 23:19:00,2,10.81,158,24,5,Y,1,36.53,2.5,0,5.48,44.51
2007128,2,2019-04-27 18:35:00,2019-04-27 19:14:00,1,2.65,161,230,1,Y,1,-28.62,2.5,6.12,4.29,41.53
2006028,2,2019-04-10 13:51:00,2019-04-10 14:24:00,4,13.5,74,244,1,Y,2,52.75,1.0,0,0.0,53.75
2006377,1,2019-04-16 23:00:00,2019-04-16 23:34:00,2,13.11,114,12,1,Y,2,52.27,0.3,8.5,0.0,68.91
2007141,4,2019-04-27 02:11:00,2019-04-27 02:30:00,0,9.21,237,79,1,N,1,35.03,0.3,0,7.71,43.04
2006319,1,2026-12-31 13:04:00,2026-12-31 13:19:00,1,10.48,128,68,1,Y,1,36.2,0.5,0,6.52,43.22
2006520,2,2019-04-18 05:06:00,2019-04-18 05:50:00,1,2.6,13,162,1,N,1,31.0,0.3,0,0.0,31.3
2006508,1,2019-04-18 20:31:00,2019-04-18 20:44:00,1,8.14,224,186,2,Y,2,52.0,0.3,0,0.0,65.3
2006736,2,2019-04-21 10:40:00,2019-04-21 11:19:00,1,9.96,75,13,3,Y,1,70.35,0.3,5.76,10.55,86.96
2006217,2,2019-04-13 12:41:00,2019-04-13 13:26:00,1,9.05,239,45,1,N,2,47.62,2.5,0,0.0,60.6
2007132,1,2026-12-31 12:19:00,2026-12-31 12:32:00,2,8.14,234,236,1,Y,2,29.35,1.0,6.12,0.0,36.47
2005434,2,2019-04-01 11:27:00,2019-04-01 12:02:00,1,4.04,127,162,1,N,1,30.1,2.5,0,6.62,39.22
2006337,1,2019-04-15 08:52:00,2019-04-15 09:09:00,3,4.99,166,237,1,Y,1,23.48,1.0,0,4.7,29.18
2006145,1,2019-04-12 18:52:00,2019-04-12 19:29:00,0,1.12,68,264,1,Y,3,23.8,0.3,11.75,5.95,41.8
2006677,1,2019-04-20 23:42:00,2019-04-20 23:55:00,3,14.42,151,162,1,Y,2,45.05,0.5,11.75,0.0,57.3
2007221,4,2019-04-29 22:15:00,2019-04-29 22:38:00,2,12.74,249,209,5,Y,2,0.0,1.0,0,0.0,0.0
2007182,1,2019-04-28 02:43:00,2019-04-28 03:12:00,1,5.88,42,143,1,Y,2,31.7,1.0,0,0.0,38.41
2006486,1,2019-04-17 20:35:00,2019-04-17 20:47:00,1,13.47,141,114,1,Y,2,42.18,0.3,15.0,0.0,66.76
2006186,1,2019-04-13 14:28:00,2019-04-13 14:56:00,3,2.46,230,36,1,Y,1,22.65,1.0,0,5.66,29.31
2005538,1,2019-04-03 17:18:00,2019-04-03 17:51:00,1,13.72,234,75,1,Y,4,53.3,0.5,0,7.99,61.79
2005982,1,2019-04-09 09:16:00,2019-04-09 09:52:00,2,6.1,162,48,5,Y,1,35.75,1.0,5.76,7.87,50.38
2006634,1,2019-04-19 07:41:00,2019-04-19 08:23:00,1,12.55,163,79,1,Y,2,54.88,1.0,0,0.0,69.6
2005616,2,2019-04-04 20:37:00,2019-04-04 21:12:00,1,6.16,224,231,1,N,1,35.4,1.0,0,7.79,44.19
2006078,1,2019-04-11 09:23:00,2019-04-11 10:05:00,1,14.8,264,42,1,N,2,60.5,1.0,8.5,0.0,83.31
2005766,1,2026-12-31 05:58:00,2026-12-31 06:03:00,1,1.26,158,141,1,N,1,8.15,0.5,6.12,2.04,16.81
2007304,2,2019-04-30 09:34:00,2019-04-30 09:45:00,1,3.49,224,249,1,Y,2,16.73,1.0,0,0.0,20.74
2005805,4,2019-04-07 14:20:00,2019-04-07 14:29:00,1,917.18,114,1,5,Y,2,17.9,0.3,0,0.0,22.67
2005419,1,2019-04-01 09:27:00,2019-04-01 10:07:00,1,2.06,68,90,1,Y,1,27.65,2.5,0,0.0,30.15
2005797,1,2019-04-07 11:56:00,2019-04-07 12:29:00,2,10.79,43,263,1,N,1,45.97,0.3,0,11.49,57.76
2006091,2,2019-04-11 03:58:00,2019-04-11 04:11:00,1,2.33,229,209,2,N,4,52.0,2.5,6.12,9.36,69.98
2006701,1,2019-04-21 17:02:00,2019-04-21 17:24:00,3,14.81,244,170,1,Y,1,50.52,2.5,0,11.11,64.13
2006302,3,2019-04-14 17:21:00,2019-04-14 17:48:00,2,1.05,127,48,1,Y,1,18.62,0.3,0,0.0,18.92
2005721,3,2019-04-05 09:33:00,2019-04-05 09:58:00,1,13.23,263,162,1,Y,1,48.08,1.0,0,8.65,57.73
2006399,1,2026-12-31 07:53:00,2026-12-31 08:35:00,1,1.55,45,243,1,Y,1,27.38,1.0,11.75,4.11,44.24
2006870,1,2019-04-23 18:18:00,2019-04-23 19:03:00,1,3.52,74,166,1,Y,2,33.8,2.5,11.75,0.0,48.05
2006465,3,2019-04-17 08:24:00,2019-04-17 08:56:00,1,2.39,144,4,1,N,1,24.48,2.5,15.0,4.9,46.88
2006224,1,2019-04-13 15:20:00,2019-04-13 15:46:00,4,2.62,152,163,1,Y,4,22.05,1.0,0,4.41,27.46
2006301,2,2019-04-14 16:13:00,2019-04-14 16:19:00,1,10.36,166,141,1,Y,1,31.4,0.3,15.0,5.65,52.35
2006200,4,2019-04-13 08:20:00,2019-04-13 08:36:00,1,11.39,151,229,1,N,1,0.0,0.5,11.75,0.0,0.0
2006292,1,2019-04-14 20:57:00,2019-04-14 21:34:00,1,13.62,41,41,1,Y,2,55.05,1.0,0,0.0,67.06
2006758,2,2019-04-21 12:57:00,2019-04-21 13:41:00,4,14.03,74,164,1,Y,1,59.57,0.3,0,13.11,72.98
2005959,1,2019-04-09 07:25:00,2019-04-09 07:39:00,2,10.6,263,244,1,Y,1,36.0,1.0,8.5,7.92,53.42
2006853,2,2019-04-23 14:19:00,2019-04-23 14:48:00,0,6.59,161,41,1,Y,2,33.48,0.5,5.76,0.0,39.74
2007236,1,2019-04-29 18:39:00,2019-04-29 18:56:00,2,2.72,12,4,1,Y,4,17.8,2.5,0,3.2,23.5
2006276,1,2019-04-14 07:30:00,2019-04-14 08:12:00,1,13.27,158,263,1,Y,1,56.67,1.0,0,11.33,69.0
2006020,4,2019-04-10 15:04:00,2019-04-10 15:27:00,1,0.58,229,166,1,Y,1,-15.45,0.3,15.0,2.78,33.53
2005927,1,2019-04-09 12:20:00,2019-04-09 12:28:00,0,11.03,79,243,1,N,2,34.08,0.5,6.12,0.0,49.22
2005551,2,2019-04-03 22:50:00,2019-04-03 23:02:00,3,5.91,224,263,1,Y,1,23.27,1.0,15.0,5.82,45.09
2007331,1,2019-04-30 13:29:00,2019-04-30 13:33:00,1,6.83,161,236,1,Y,2,21.57,0.5,0,0.0,25.31
2005570,1,2019-04-03 07:31:00,2019-04-03 07:52:00,1,10.48,166,140,2,N,1,52.0,1.0,0,13.0,66.0
2006189,2,2019-04-13 20:07:00,2019-04-13 20:46:00,1,13.15,128,243,3,N,1,82.32,1.0,0,20.58,103.9
2005476,2,2019-04-02 11:51:00,2019-04-02 12:00:00,2,1.99,158,143,1,N,1,11.97,2.5,11.75,0.0,26.22
2006862,2,2019-04-23 09:33:00,2019-04-23 09:59:00,1,4.92,143,143,1,Y,1,27.8,2.5,0,6.12,36.42
2007044,1,2019-04-26 07:08:00,2019-04-26 07:48:00,1,8.71,264,237,1,Y,1,44.28,2.5,0,11.07,57.85
2007258,2,2019-04-29 18:09:00,2019-04-29 18:17:00,1,7.23,113,246,6,Y,1,24.58,1.0,8.5,3.69,37.77
2005875,1,2019-04-08 17:29:00,2019-04-08 18:02:00,1,6.39,74,41,1,Y,1,34.98,1.0,11.75,0.0,47.73
2006204,2,2019-04-13 11:57:00,2019-04-13 12:02:00,1,3.23,237,24,1,Y,1,13.07,2.5,15.0,0.0,30.57
2006112,3,2019-04-11 21:41:00,2019-04-11 22:09:00,1,0.76,148,224,1,Y,1,18.4,0.5,15.0,4.6,38.5
2005670,2,2019-04-05 04:31:00,2019-04-05 05:06:00,1,1.21,127,75,1,Y,2,23.02,1.0,0,0.0,28.16
2005770,1,2019-04-06 16:24:00,2019-04-06 16:42:00,1,9.02,246,45,1,Y,1,34.05,1.0,6.12,7.49,48.66
2006722,2,2019-04-21 18:44:00,2019-04-21 18:48:00,1,1.06,140,45,1,Y,2,7.15,2.5,0,0.0,9.65
2005827,2,2019-04-07 16:40:00,2019-04-07 16:54:00,1,9.84,148,41,1,Y,2,34.1,0.3,0,0.0,34.4
2006275,2,2019-04-14 16:40:00,2019-04-14 17:04:00,1,13.0,48,209,1,Y,1,47.0,0.3,0,7.05,54.35
2007031,1,2019-04-26 15:59:00,2019-04-26 16:32:00,3,8.27,158,42,1,Y,1,39.67,1.0,0,0.0,40.67
2005634,3,2019-04-04 23:20:00,2019-04-04 23:55:00,1,10.21,261,50,2,N,1,52.0,2.5,8.5,13.0,76.0
2006039,1,2019-04-10 22:02:00,2019-04-10 22:08:00,1,12.3,246,186,1,Y,2,36.25,0.5,8.5,0.0,50.69
2006141,4,2019-04-12 14:50:00,2019-04-12 15:28:00,3,13.82,141,132,1,Y,1,56.05,0.3,11.75,0.0,68.1
2006611,1,2019-04-19 21:44:00,2019-04-19 21:51:00,3,8.44,234,45,1,Y,1,27.1,2.5,0,4.07,33.67
2006583,4,2019-04-19 14:04:00,2019-04-19 14:23:00,1,14.08,68,24,1,Y,1,47.2,2.5,8.5,11.8,70.0
2006726,1,2019-04-21 10:21:00,2019-04-21 10:36:00,3,1.14,230,243,1,N,1,0.0,2.5,15.0,0.0,0.0
2006538,3,2019-04-18 10:26:00,2019-04-18 11:03:00,2,5.74,158,161,1,Y,1,35.35,0.5,15.0,5.3,56.15
2005898,1,2019-04-08 09:54:00,2019-04-08 10:05:00,1,8.27,42,229,1,Y,2,28.67,1.0,8.5,0.0,45.34
2006950,1,2019-04-24 15:32:00,2019-04-24 16:08:00,1,9.68,79,229,1,N,1,44.7,0.3,15.0,8.05,68.05
2006285,1,2019-04-14 20:40:00,2019-04-14 21:22:00,3,6.49,161,236,1,N,1,39.73,0.3,0,7.15,47.18
2006986,2,2019-04-25 19:49:00,2019-04-25 19:57:00,1,6.43,4,158,5,N,2,22.57,2.5,0,0.0,30.04
2007036,4,2019-04-26 16:35:00,2019-04-26 16:59:00,1,14.96,152,152,1,Y,2,51.9,0.3,8.5,0.0,72.12
2006268,2,2019-04-14 15:59:00,2019-04-14 16:20:00,4,12.64,45,224,1,Y,4,44.6,1.0,0,0.0,45.6
2007142,1,2019-04-27 08:17:00,2019-04-27 09:02:00,4,7.8,68,48,1,Y,2,44.5,2.5,0,0.0,47.0
2005854,2,2019-04-07 21:43:00,2019-04-07 21:51:00,1,8.47,243,237,1,N,1,27.68,0.5,11.75,0.0,39.93
2006061,2,2019-04-11 22:45:00,2019-04-11 22:49:00,1,1.42,13,264,1,Y,2,8.05,0.3,8.5,0.0,16.85
2007155,1,2026-12-31 17:12:00,2026-12-31 17:25:00,1,0.91,79,158,1,Y,2,11.28,1.0,0,0.0,14.76
2006877,1,2019-04-23 08:47:00,2019-04-23 09:26:00,3,3.73,161,243,1,Y,1,31.32,0.3,0,6.89,38.51
2005936,2,2019-04-09 10:54:00,2019-04-09 11:10:00,1,8.41,114,142,1,Y,1,31.52,0.3,0,6.3,38.12
2006264,3,2026-12-31 19:35:00,2026-12-31 20:02:00,1,10.19,114,7,1,Y,1,41.47,0.5,0,0.0,41.97
2007015,2,2019-04-25 10:22:00,2019-04-25 10:42:00,5,12.84,231,209,1,Y,1,44.6,2.5,0,0.0,47.1
2007349,2,2019-04-30 11:43:00,2019-04-30 12:09:00,1,3.3,48,230,2,Y,2,52.0,0.3,0,0.0,60.1
2006485,4,2019-04-17 13:55:00,2019-04-17 14:37:00,1,3.31,209,74,1,N,2,31.77,0.5,0,0.0,32.27
2005488,4,2019-04-02 15:52:00,2019-04-02 16:18:00,1,594.25,164,142,1,Y,1,32.08,1.0,0,5.77,38.85
2006633,3,2019-04-19 00:59:00,2019-04-19 01:40:00,2,7.98,264,107,1,Y,2,42.95,0.3,0,0.0,43.25
2007118,2,2019-04-27 11:09:00,2019-04-27 11:42:00,2,5.71,243,234,1,Y,1,33.27,1.0,11.75,7.32,53.34
2005831,2,2019-04-07 16:20:00,2019-04-07 16:40:00,2,14.31,100,87,1,Y,4,48.27,0.5,0,7.24,56.01
2007002,1,2019-04-25 00:53:00,2019-04-25 01:28:00,5,8.03,209,231,1,N,1,40.08,0.5,0,10.02,50.6
2006382,4,2026-12-31 15:09:00,2026-12-31 15:13:00,1,13.23,234,88,1,N,2,37.58,0.3,6.12,0.0,52.27
2005544,3,2019-04-03 12:25:00,2019-04-03 12:28:00,1,6.13,42,107,1,Y,1,19.32,0.5,0,0.0,19.82
2006098,3,2019-04-11 11:34:00,2019-04-11 12:03:00,2,1.72,42,152,1,Y,2,0.0,1.0,15.0,0.0,0.0
2005950,1,2019-04-09 21:33:00,2019-04-09 22:11:00,1,6.09,79,90,1,Y,1,0.0,1.0,0,5.51,0.0
2006780,3,2019-04-22 00:47:00,2019-04-22 01:18:00,5,10.33,163,229,2,Y,1,52.0,0.3,8.5,7.8,68.6
2006665,1,2019-04-20 13:40:00,2019-04-20 14:04:00,3,14.1,144,261,1,Y,1,49.75,0.3,11.75,0.0,61.8
2006914,1,2019-04-24 12:35:00,2019-04-24 12:45:00,3,1.08,229,125,2,Y,2,52.0,0.3,0,0.0,61.66
2006834,1,2019-04-23 13:26:00,2019-04-23 14:07:00,2,3.0,140,152,1,Y,1,-30.5,2.5,0,5.49,38.49
2007042,1,2019-04-26 11:47:00,2019-04-26 12:11:00,1,4.87,158,128,1,Y,3,26.68,1.0,11.75,5.87,45.3
2007328,3,2019-04-30 16:51:00,2019-04-30 17:25:00,1,13.74,249,90,1,Y,1,53.85,2.5,0,9.69,66.04
2006242,2,2026-12-31 14:15:00,2026-12-31 14:41:00,1,3.12,13,88,1,Y,2,23.3,2.5,0,0.0,25.8
2006871,2,2019-04-23 07:08:00,2019-04-23 07:23:00,4,9.54,236,261,1,N,1,33.85,0.5,5.76,0.0,40.11
2007116,1,2019-04-27 06:58:00,2019-04-27 07:04:00,1,5.47,237,170,1,Y,1,19.17,1.0,0,3.45,23.62
2006262,1,2019-04-14 10:52:00,2019-04-14 10:56:00,1,13.87,229,261,1,N,1,39.17,0.5,0,9.79,49.46
2006864,3,2019-04-23 11:23:00,2019-04-23 11:56:00,2,11.35,75,7,1,N,2,47.38,2.5,0,0.0,56.99
2005851,1,2019-04-07 20:02:00,2019-04-07 20:43:00,1,8.82,45,45,2,Y,1,52.0,0.5,8.5,0.0,61.0
2007112,2,2019-04-27 20:33:00,2019-04-27 21:01:00,1,2.53,158,114,1,Y,1,22.82,0.5,11.75,5.02,40.09
2006024,2,2019-04-10 17:26:00,2019-04-10 17:49:00,1,9.72,45,148,1,Y,1,38.3,0.5,11.75,0.0,50.55
2006435,1,2019-04-16 14:19:00,2019-04-16 14:47:00,3,1.07,249,244,1,N,1,19.18,0.3,15.0,4.22,38.7
