TRIP_ID,VENDOR_ID,PICKUP_DATETIME,DROPOFF_DATETIME,PASSENGER_COUNT,TRIP_DISTANCE,PU_LOCATION_ID,DO_LOCATION_ID,RATE_CODE_ID,STORE_AND_FWD_FLAG,PAYMENT_TYPE,FARE_AMOUNT,SURCHARGE,TOLLS_AMOUNT,TIP_AMOUNT,TOTAL_AMOUNT
2000202,4,2019-01-04 20:36:00,2019-01-04 21:07:00,1,4.13,13,79,2,Y,1,52.0,2.5,0,10.4,64.9
2000203,3,2019-01-04 22:08:00,2019-01-04 22:34:00,1,4.3,48,45,1,Y,2,26.25,2.5,5.76,0.0,34.51
2000204,2,2019-01-04 04:22:00,2019-01-04 04:53:00,1,14.71,128,243,5,Y,1,54.78,2.5,8.5,9.86,75.64
2000205,2,2019-01-04 12:16:00,2019-01-04 12:52:00,1,9.48,4,125,1,N,1,44.2,1.0,0,0.0,45.2
2000206,3,2019-01-04 09:34:00,2019-01-04 10:13:00,1,0.56,230,41,2,Y,2,52.0,0.5,15.0,0.0,67.5
2000207,1,2019-01-04 20:10:00,2019-01-04 20:30:00,1,12.43,231,45,1,Y,2,43.58,2.5,5.76,0.0,58.38
2000208,1,2019-01-04 05:57:00,2019-01-04 06:04:00,1,6.16,243,7,1,N,1,21.4,0.5,15.0,4.71,41.61
2000209,2,2019-01-04 14:57:00,2019-01-04 15:00:00,1,5.79,244,142,1,Y,1,18.48,0.5,0,0.0,18.98
2000210,2,2019-01-04 05:21:00,2019-01-04 05:56:00,2,13.66,152,113,1,N,2,54.15,0.3,6.12,0.0,68.69
2000211,4,2019-01-04 14:30:00,2019-01-04 14:42:00,2,10.1,239,125,1,Y,2,33.75,0.3,0,0.0,34.05
2000212,1,2019-01-04 10:38:00,2019-01-04 10:45:00,1,7.52,166,48,5,N,1,24.8,2.5,0,0.0,27.3
2000213,1,2019-01-04 17:37:00,2019-01-04 17:50:00,1,13.2,4,43,1,Y,2,42.0,1.0,0,0.0,49.3
2000214,1,2019-01-04 20:57:00,2019-01-04 21:24:00,3,0.69,246,234,1,Y,2,17.73,0.5,0,0.0,20.89
2000215,1,2019-01-04 08:37:00,2019-01-04 09:18:00,1,7.61,100,161,1,Y,1,42.03,1.0,0,0.0,43.03
2000216,1,2019-01-04 16:51:00,2019-01-04 17:00:00,4,6.37,79,42,1,Y,1,22.93,0.3,15.0,0.0,38.23
2000217,2,2019-01-04 13:46:00,2019-01-04 14:12:00,4,10.49,114,114,1,Y,4,41.73,1.0,6.12,0.0,48.85
2000218,1,2019-01-04 00:55:00,2019-01-04 01:10:00,1,2.34,141,143,1,Y,1,15.85,1.0,11.75,2.85,31.45
2000219,3,2019-01-04 22:43:00,2019-01-04 23:05:00,1,1.09,237,234,1,Y,1,16.23,1.0,0,0.0,17.23
2000220,1,2019-01-04 20:37:00,2019-01-04 20:56:00,1,0.77,236,243,1,Y,2,13.93,2.5,0,0.0,18.52
2000221,2,2019-01-04 08:44:00,2019-01-04 08:55:00,2,9.4,45,263,1,Y,2,31.5,0.5,6.12,0.0,38.12
2000222,4,2019-01-04 18:15:00,2019-01-04 18:22:00,1,4.33,229,263,1,Y,1,16.82,1.0,0,3.7,21.52
2000223,4,2019-01-04 08:31:00,2019-01-04 08:40:00,1,3.08,148,143,1,Y,1,14.7,2.5,0,0.0,17.2
2000224,1,2019-01-04 08:03:00,2019-01-04 08:14:00,1,14.11,142,87,2,N,2,52.0,0.5,0,0.0,52.5
2000225,2,2019-01-04 22:40:00,2019-01-04 23:12:00,1,12.4,236,43,1,Y,2,49.5,1.0,5.76,0.0,68.64
2000226,2,2019-01-04 23:18:00,2019-01-04 23:43:00,1,1.56,231,231,2,Y,1,52.0,0.5,0,9.36,61.86
2000227,4,2019-01-04 21:11:00,2019-01-04 21:53:00,2,10.81,13,48,1,Y,2,50.53,0.3,0,0.0,59.93
2000228,1,2019-01-04 20:07:00,2019-01-04 20:41:00,1,9.83,230,68,6,Y,1,44.08,0.5,0,11.02,55.6
2000229,2,2019-01-04 16:35:00,2019-01-04 17:18:00,3,8.23,79,114,1,Y,1,44.58,0.5,0,8.92,54.0
2000230,1,2019-01-04 10:55:00,2019-01-04 11:05:00,1,14.43,13,13,1,Y,1,43.58,0.3,8.5,0.0,52.38
2000231,3,2019-01-04 08:47:00,2019-01-04 09:05:00,4,10.32,158,41,1,Y,2,37.3,0.5,0,0.0,47.12
2000232,2,2019-01-04 23:23:00,2019-01-05 00:01:00,3,1.6,231,231,1,N,1,25.5,1.0,8.5,3.82,38.82
2000233,4,2019-01-04 08:58:00,2019-01-04 09:29:00,3,7.92,164,161,1,N,2,37.8,1.0,0,0.0,47.12
2000234,3,2019-01-04 09:52:00,2019-01-04 10:24:00,1,2.33,162,113,1,Y,1,24.32,0.3,0,0.0,24.62
2000235,1,2019-01-04 06:49:00,2019-01-04 07:29:00,2,11.99,48,244,1,Y,1,52.48,2.5,0,0.0,54.98
2000236,2,2019-01-04 11:38:00,2019-01-04 12:12:00,1,11.45,50,141,1,Y,1,48.12,0.5,0,7.22,55.84
2000237,4,2019-01-04 22:36:00,2019-01-04 22:43:00,1,6.83,234,229,1,N,2,23.07,0.5,0,0.0,29.34
2000238,1,2019-01-04 16:19:00,2019-01-04 16:38:00,1,8.0,125,127,1,N,1,32.0,0.3,0,4.8,37.1
2000239,2,2019-01-04 14:39:00,2019-01-04 15:15:00,1,14.43,125,209,1,N,4,56.58,2.5,15.0,0.0,74.08
2000240,1,2019-01-04 00:12:00,2019-01-04 00:30:00,1,2.98,224,48,1,N,1,18.95,0.5,0,3.79,23.24
2000241,2,2019-01-05 10:26:00,2019-01-05 11:03:00,1,11.17,142,68,5,N,1,48.92,1.0,11.75,10.76,72.43
2000242,2,2019-01-05 19:36:00,2019-01-05 19:45:00,1,1.79,100,161,5,Y,4,11.47,0.5,0,2.06,14.03
2000243,1,2019-01-05 05:17:00,2019-01-05 05:34:00,1,10.44,152,50,4,Y,1,37.1,0.5,0,0.0,37.6
2000244,3,2019-01-05 09:45:00,2019-01-05 10:15:00,5,7.04,186,4,1,N,1,35.1,2.5,11.75,5.26,54.61
2000245,1,2019-01-05 08:21:00,2019-01-05 09:00:00,1,5.88,261,90,1,Y,2,36.7,0.3,0,0.0,37.0
2000246,1,2019-01-05 10:34:00,2019-01-05 10:58:00,1,12.62,246,4,1,Y,1,46.05,2.5,15.0,10.13,73.68
2000247,2,2019-01-05 19:21:00,2019-01-05 19:28:00,1,5.77,239,127,1,Y,1,20.42,0.5,0,0.0,20.92
2000248,1,2019-01-05 09:32:00,2019-01-05 09:56:00,4,14.8,79,125,1,N,1,51.5,2.5,0,10.3,64.3
2000249,4,2019-01-05 08:20:00,2019-01-05 08:56:00,1,5.23,243,249,1,Y,2,33.58,2.5,0,0.0,44.47
2000250,1,2019-01-05 10:46:00,2019-01-05 11:20:00,1,4.69,107,141,1,N,2,31.23,1.0,11.75,0.0,43.98
2000251,2,2019-01-05 07:42:00,2019-01-05 08:21:00,1,11.03,234,138,1,N,1,49.58,0.5,6.12,8.92,65.12
2000252,1,2019-01-05 16:19:00,2019-01-05 16:58:00,1,1.28,166,162,1,Y,1,25.2,1.0,0,6.3,32.5
2000253,1,2019-01-05 16:52:00,2019-01-05 17:15:00,2,9.36,229,244,5,Y,1,37.4,0.5,0,7.48,45.38
2000254,2,2019-01-05 12:42:00,2019-01-05 13:19:00,2,13.72,263,75,1,Y,1,55.3,0.3,0,13.82,69.42
2000255,1,2019-01-05 06:24:00,2019-01-05 06:34:00,1,2.89,229,249,6,Y,2,14.73,1.0,15.0,0.0,30.73
2000256,1,2019-01-05 23:36:00,2019-01-06 00:06:00,2,8.7,237,264,1,Y,1,39.25,1.0,0,9.81,50.06
2000257,2,2019-01-05 17:34:00,2019-01-05 17:50:00,1,13.08,140,234,1,Y,2,43.2,0.3,8.5,0.0,58.48
2000258,2,2019-01-05 15:06:00,2019-01-05 15:43:00,4,11.19,186,140,1,Y,1,48.97,0.3,0,10.77,60.04
2000259,2,2019-01-05 13:51:00,2019-01-05 14:19:00,1,8.33,4,42,1,Y,1,37.33,0.5,0,0.0,37.83
2000260,3,2019-01-05 22:13:00,2019-01-05 22:43:00,1,5.5,224,113,1,Y,1,31.25,2.5,0,6.25,40.0
2000261,4,2019-01-05 19:23:00,2019-01-05 19:42:00,1,12.61,127,12,1,Y,2,43.52,2.5,0,0.0,52.55
2000262,2,2019-01-05 19:44:00,2019-01-05 20:27:00,5,11.41,151,163,1,Y,1,52.52,0.3,0,0.0,52.82
2000263,2,2019-01-05 23:37:00,2019-01-05 23:54:00,1,11.9,74,107,2,N,1,52.0,2.5,0,0.0,54.5
2000264,2,2019-01-05 23:28:00,2019-01-06 00:08:00,4,11.21,164,68,1,Y,2,50.53,0.5,5.76,0.0,56.79
2000265,3,2019-01-05 08:06:00,2019-01-05 08:32:00,4,11.18,243,234,1,Y,1,43.45,0.5,0,6.52,50.47
2000266,2,2019-01-05 02:31:00,2019-01-05 03:03:00,6,10.82,243,209,4,Y,1,45.55,0.3,0,0.0,45.85
2000267,1,2019-01-05 07:27:00,2019-01-05 08:03:00,1,0.83,224,125,1,Y,1,22.57,1.0,0,0.0,23.57
2000268,2,2019-01-05 16:32:00,2019-01-05 16:40:00,4,3.89,45,243,1,Y,1,16.23,0.3,0,3.57,20.1
2000269,2,2019-01-05 15:51:00,2019-01-05 16:20:00,1,5.03,143,48,1,Y,2,29.58,0.3,0,0.0,37.27
2000270,1,2019-01-05 10:51:00,2019-01-05 11:34:00,1,4.96,163,231,1,Y,1,36.4,0.5,11.75,7.28,55.93
2000271,1,2019-01-05 12:57:00,2019-01-05 13:37:00,1,9.42,263,209,1,Y,1,46.05,2.5,0,9.21,57.76
2000272,2,2019-01-05 17:47:00,2019-01-05 18:14:00,1,10.99,100,164,4,N,2,43.48,1.0,0,0.0,55.35
2000273,1,2019-01-05 17:01:00,2019-01-05 17:21:00,2,10.46,158,36,1,N,1,38.65,2.5,0,7.73,48.88
2000274,1,2019-01-05 20:26:00,2019-01-05 21:05:00,1,4.66,75,230,1,Y,1,33.65,0.5,0,6.73,40.88
2000275,1,2019-01-05 08:13:00,2019-01-05 08:40:00,1,10.17,234,113,1,N,2,41.42,0.3,0,0.0,47.93
2000276,2,2019-01-05 09:05:00,2019-01-05 09:26:00,1,3.2,68,74,1,Y,1,21.0,1.0,6.12,3.15,31.27
2000277,2,2019-01-05 06:23:00,2019-01-05 07:00:00,1,2.9,36,140,4,Y,4,28.25,0.5,0,6.21,34.96
2000278,2,2019-01-05 12:29:00,2019-01-05 12:54:00,3,10.69,143,87,1,Y,1,41.72,2.5,8.5,0.0,52.72
2000279,2,2019-01-05 15:53:00,2019-01-05 16:11:00,1,14.31,127,244,1,Y,2,47.27,0.3,0,0.0,54.66
2000280,2,2019-01-05 20:20:00,2019-01-05 20:45:00,1,5.17,48,209,5,Y,1,27.93,2.5,0,4.19,34.62
2000281,1,2019-01-05 23:48:00,2019-01-06 00:06:00,6,5.13,148,170,3,Y,1,36.48,1.0,15.0,0.0,52.48
2000282,4,2019-01-05 10:40:00,2019-01-05 11:22:00,4,7.17,41,143,1,N,1,41.42,0.3,0,6.21,47.93
2000283,2,2019-01-05 14:32:00,2019-01-05 14:56:00,1,1.19,230,140,1,Y,4,17.48,0.3,15.0,0.0,32.78
2000284,4,2019-01-05 08:38:00,2019-01-05 09:17:00,1,7.07,246,107,1,Y,2,39.67,0.3,0,0.0,45.92
2000285,2,2019-01-05 19:22:00,2019-01-05 20:05:00,1,2.26,170,24,2,Y,1,52.0,0.3,8.5,7.8,68.6
2000286,1,2019-01-05 08:35:00,2019-01-05 09:19:00,3,5.73,125,79,4,Y,2,38.83,2.5,0,0.0,47.15
2000287,3,2019-01-05 18:50:00,2019-01-05 19:10:00,1,1.07,158,243,1,N,1,15.18,1.0,0,2.28,18.46
2000288,2,2019-01-05 20:43:00,2019-01-05 20:57:00,1,5.5,263,87,2,Y,1,52.0,1.0,0,9.36,62.36
2000289,1,2019-01-05 17:24:00,2019-01-05 18:00:00,1,10.98,74,244,1,Y,1,47.95,0.3,8.5,7.19,63.94
2000290,1,2019-01-05 02:11:00,2019-01-05 02:46:00,1,5.98,239,74,2,Y,1,52.0,0.3,0,11.44,63.74
2000291,1,2019-01-05 23:37:00,2019-01-06 00:07:00,1,14.93,263,264,1,N,1,54.83,1.0,0,10.97,66.8
2000292,1,2019-01-05 17:17:00,2019-01-05 17:22:00,3,10.77,236,74,1,Y,1,31.92,0.3,8.5,7.98,48.7
2000293,2,2019-01-05 14:38:00,2019-01-05 15:19:00,1,9.82,114,236,6,Y,1,47.55,2.5,0,0.0,50.05
2000294,2,2019-01-05 06:42:00,2019-01-05 07:23:00,4,9.9,42,237,1,Y,2,47.75,0.3,8.5,0.0,67.06
2000295,4,2019-01-05 18:08:00,2019-01-05 18:20:00,1,6.07,107,68,1,Y,4,23.68,2.5,15.0,3.55,44.73
2000296,2,2019-01-05 18:02:00,2019-01-05 18:17:00,3,2.59,234,43,1,Y,1,16.48,0.5,0,2.47,19.45
2000297,1,2019-01-05 06:21:00,2019-01-05 06:31:00,1,13.08,13,239,1,Y,1,40.2,1.0,0,0.0,41.2
2000298,4,2019-01-05 16:16:00,2019-01-05 16:53:00,5,7.27,75,230,1,Y,1,39.17,0.5,0,8.62,48.29
2000299,2,2019-01-05 15:21:00,2019-01-05 15:43:00,1,12.78,12,68,1,Y,1,45.45,0.5,0,9.09,55.04
2000300,2,2019-01-05 16:46:00,2019-01-05 16:59:00,1,0.85,224,125,1,Y,1,11.12,0.3,0,2.78,14.2
2000301,2,2019-01-06 22:00:00,2019-01-06 22:30:00,1,4.8,148,75,6,Y,2,29.5,0.3,5.76,0.0,41.46
2000302,1,2019-01-06 18:01:00,2019-01-06 18:34:00,1,5.81,224,249,1,Y,2,33.52,0.5,0,0.0,39.05
2000303,2,2019-01-06 11:41:00,2019-01-06 12:08:00,4,4.29,141,231,1,Y,1,26.73,1.0,0,4.01,31.74
2000304,1,2019-01-06 17:11:00,2019-01-06 17:32:00,1,6.93,75,230,1,N,1,30.32,2.5,0,4.55,37.37
2000305,2,2019-01-06 20:34:00,2019-01-06 21:05:00,1,2.53,231,107,1,Y,1,24.32,0.3,0,0.0,24.62
2000306,2,2019-01-06 16:55:00,2019-01-06 17:14:00,1,3.4,224,68,1,N,1,20.5,0.5,11.75,4.1,36.85
2000307,1,2019-01-06 09:33:00,2019-01-06 09:36:00,5,2.1,234,113,1,Y,1,9.25,0.3,8.5,0.0,18.05
2000308,1,2019-01-06 17:58:00,2019-01-06 18:35:00,1,9.02,50,243,1,Y,1,43.55,0.5,0,8.71,52.76
2000309,2,2019-01-06 10:08:00,2019-01-06 10:53:00,1,11.66,125,48,1,Y,1,54.15,2.5,0,0.0,56.65
2000310,2,2019-01-06 18:50:00,2019-01-06 19:32:00,1,9.65,107,234,1,Y,1,47.62,2.5,5.76,10.48,66.36
2000311,1,2019-01-06 16:01:00,2019-01-06 16:14:00,1,12.58,246,229,1,Y,1,40.45,0.3,6.12,6.07,52.94
2000312,2,2019-01-06 18:38:00,2019-01-06 19:16:00,2,9.36,90,170,1,Y,2,44.9,0.5,15.0,0.0,68.48
2000313,1,2019-01-06 16:08:00,2019-01-06 16:34:00,3,0.72,68,113,2,N,2,52.0,2.5,0,0.0,54.5
2000314,1,2019-01-06 20:28:00,2019-01-06 20:33:00,1,4.49,141,90,1,Y,4,16.23,0.5,0,2.43,19.16
2000315,2,2019-01-06 11:12:00,2019-01-06 11:20:00,1,14.79,244,263,1,Y,1,43.47,2.5,0,0.0,45.97
2000316,4,2019-01-06 18:54:00,2019-01-06 19:16:00,1,14.56,224,152,6,Y,2,49.9,0.5,0,0.0,50.4
2000317,1,2019-01-06 13:52:00,2019-01-06 14:01:00,1,5.89,114,48,1,Y,2,21.73,1.0,0,0.0,26.64
2000318,1,2019-01-06 18:21:00,2019-01-06 18:40:00,2,9.68,13,164,1,Y,1,36.2,1.0,0,7.24,44.44
2000319,3,2019-01-06 11:55:00,2019-01-06 12:19:00,1,6.51,141,164,1,N,2,30.77,2.5,11.75,0.0,45.02
2000320,2,2019-01-06 09:48:00,2019-01-06 09:52:00,1,4.51,170,151,1,N,4,15.77,1.0,11.75,3.15,31.67
2000321,2,2019-01-06 17:00:00,2019-01-06 17:30:00,1,4.65,162,75,1,Y,1,29.12,0.3,0,7.28,36.7
2000322,1,2019-01-06 18:27:00,2019-01-06 18:59:00,1,0.92,151,42,1,Y,1,20.8,0.5,0,0.0,21.3
2000323,2,2019-01-06 03:48:00,2019-01-06 03:51:00,1,0.53,107,161,1,Y,2,5.33,0.3,0,0.0,6.43
2000324,4,2019-01-06 09:28:00,2019-01-06 09:40:00,1,2.57,237,88,1,Y,1,14.93,0.3,0,2.24,17.47
2000325,2,2019-01-06 17:08:00,2019-01-06 17:12:00,1,7.41,166,143,1,Y,4,23.02,2.5,0,4.14,29.66
2000326,1,2019-01-06 13:12:00,2019-01-06 13:56:00,1,7.78,36,87,1,Y,1,43.95,1.0,0,0.0,44.95
2000327,1,2019-01-06 12:11:00,2019-01-06 12:17:00,2,2.02,264,87,1,Y,2,10.55,0.5,0,0.0,13.37
2000328,1,2019-01-06 11:53:00,2019-01-06 12:33:00,1,7.54,152,234,1,Y,2,41.35,2.5,0,0.0,54.19
2000329,4,2019-01-06 09:05:00,2019-01-06 09:24:00,1,5.4,170,161,1,Y,1,25.5,0.3,8.5,5.61,39.91
2000330,2,2019-01-06 02:59:00,2019-01-06 03:35:00,3,2.43,170,236,1,Y,1,26.57,2.5,5.76,0.0,34.83
2000331,2,2019-01-06 16:26:00,2019-01-06 16:44:00,2,8.49,231,243,1,Y,1,32.73,1.0,0,0.0,33.73
2000332,2,2019-01-06 08:43:00,2019-01-06 09:13:00,1,14.29,48,148,1,Y,1,53.22,0.5,11.75,10.64,76.11
2000333,4,2019-01-06 19:59:00,2019-01-06 20:39:00,2,14.01,48,162,1,Y,1,57.52,1.0,5.76,8.63,72.91
2000334,2,2019-01-06 18:16:00,2019-01-06 18:35:00,1,10.9,107,114,1,Y,1,39.25,2.5,0,0.0,41.75
2000335,2,2019-01-06 20:06:00,2019-01-06 20:29:00,1,14.32,230,48,1,N,2,49.8,0.5,0,0.0,50.3
2000336,4,2019-01-06 18:39:00,2019-01-06 18:54:00,1,9.42,163,231,2,Y,2,52.0,0.5,5.76,0.0,67.62
2000337,4,2019-01-06 10:12:00,2019-01-06 10:53:00,2,0.73,230,90,1,Y,1,24.82,0.5,15.0,3.72,44.04
2000338,2,2019-01-06 18:50:00,2019-01-06 19:26:00,1,11.25,186,152,1,Y,2,48.62,1.0,5.76,0.0,62.67
2000339,1,2019-01-06 21:41:00,2019-01-06 22:19:00,1,9.64,166,13,1,Y,2,45.6,2.5,0,0.0,54.94
2000340,1,2019-01-06 10:03:00,2019-01-06 10:27:00,1,10.25,246,161,1,Y,1,40.12,0.3,0,0.0,40.42
2000341,1,2019-01-06 14:14:00,2019-01-06 14:35:00,1,8.04,186,158,1,Y,1,33.1,2.5,0,0.0,35.6
2000342,2,2019-01-06 14:27:00,2019-01-06 14:57:00,1,14.75,152,243,3,Y,1,81.57,1.0,0,14.68,97.25
2000343,3,2019-01-06 08:19:00,2019-01-06 08:35:00,1,12.24,152,230,1,Y,1,41.1,0.5,8.5,0.0,50.1
2000344,2,2019-01-06 12:31:00,2019-01-06 12:52:00,2,9.55,113,166,6,N,2,36.88,0.5,15.0,0.0,57.91
2000345,1,2019-01-06 14:12:00,2019-01-06 14:49:00,2,7.19,132,148,1,Y,1,38.98,1.0,0,7.02,47.0
2000346,1,2019-01-06 19:34:00,2019-01-06 20:12:00,2,8.7,163,162,1,Y,1,43.25,1.0,0,0.0,44.25
2000347,3,2019-01-06 01:54:00,2019-01-06 02:12:00,1,2.35,161,231,1,Y,1,17.38,1.0,6.12,3.82,28.32
2000348,3,2019-01-06 19:39:00,2019-01-06 20:23:00,1,1.22,132,162,1,Y,2,27.55,0.5,0,0.0,33.56
2000349,4,2019-01-06 08:00:00,2019-01-06 08:21:00,1,1.84,140,144,1,Y,2,17.6,2.5,0,0.0,20.1
2000350,2,2019-01-06 08:09:00,2019-01-06 08:33:00,2,12.37,87,144,5,Y,1,45.42,0.5,15.0,9.99,70.91
2000351,2,2019-01-06 17:56:00,2019-01-06 18:19:00,1,9.68,79,90,1,Y,1,38.2,0.3,8.5,8.4,55.4
2000352,1,2019-01-06 23:26:00,2019-01-07 00:08:00,4,1.8,13,144,1,N,1,28.0,2.5,0,5.04,35.54
2000353,1,2019-01-06 17:46:00,2019-01-06 17:56:00,1,12.53,74,163,1,Y,2,38.83,0.3,8.5,0.0,57.34
2000354,3,2019-01-06 22:35:00,2019-01-06 23:08:00,3,7.06,236,144,1,N,2,36.65,1.0,0,0.0,44.25
2000355,2,2019-01-06 10:03:00,2019-01-06 10:45:00,1,9.8,140,100,1,N,1,48.0,0.5,0,7.2,55.7
2000356,2,2019-01-06 17:11:00,2019-01-06 17:47:00,2,2.21,100,141,1,N,1,26.02,1.0,0,4.68,31.7
2000357,4,2019-01-06 14:37:00,2019-01-06 14:40:00,1,0.74,41,237,1,Y,2,5.85,0.5,0,0.0,7.52
2000358,1,2019-01-06 18:31:00,2019-01-06 19:04:00,1,8.45,239,107,1,Y,2,40.12,1.0,0,0.0,51.15
2000359,2,2019-01-06 14:42:00,2019-01-06 15:00:00,1,5.44,87,230,1,Y,2,25.1,2.5,0,0.0,27.6
2000360,1,2019-01-06 10:10:00,2019-01-06 10:47:00,1,8.65,230,161,3,Y,1,63.93,0.3,0,0.0,64.23
2000361,2,2019-01-07 17:15:00,2019-01-07 17:54:00,1,8.81,161,107,1,Y,1,44.03,0.5,0,6.6,51.13
2000362,4,2019-01-07 13:58:00,2019-01-07 14:33:00,1,10.58,151,230,1,N,1,46.45,2.5,0,6.97,55.92
2000363,2,2019-01-07 16:42:00,2019-01-07 16:59:00,2,10.67,224,236,1,N,1,37.67,0.5,0,7.53,45.7
2000364,2,2019-01-07 10:38:00,2019-01-07 10:43:00,1,5.63,41,87,1,Y,1,19.07,0.3,0,3.81,23.18
2000365,1,2019-01-07 17:29:00,2019-01-07 17:49:00,1,10.29,143,36,1,Y,1,38.22,0.3,0,0.0,38.52
2000366,2,2019-01-07 21:03:00,2019-01-07 21:45:00,1,1.67,43,162,1,Y,2,27.68,1.0,8.5,0.0,41.33
2000367,2,2019-01-07 08:51:00,2019-01-07 09:18:00,1,2.53,24,127,1,Y,2,22.32,0.5,8.5,0.0,36.9
2000368,3,2019-01-07 12:06:00,2019-01-07 12:40:00,2,3.94,170,88,3,Y,1,44.03,0.5,11.75,11.01,67.29
2000369,1,2019-01-07 08:30:00,2019-01-07 08:52:00,1,13.88,42,239,1,Y,3,48.2,0.3,0,7.23,55.73
2000370,4,2019-01-07 13:51:00,2019-01-07 14:05:00,1,11.24,7,1,1,N,1,37.6,0.3,0,5.64,43.54
2000371,1,2019-01-07 17:53:00,2019-01-07 18:21:00,1,11.64,243,127,1,N,1,45.6,2.5,0,6.84,54.94
2000372,2,2019-01-07 12:26:00,2019-01-07 13:02:00,1,1.93,140,158,1,N,1,25.32,1.0,0,3.8,30.12
2000373,3,2019-01-07 21:34:00,2019-01-07 22:02:00,4,9.85,229,243,6,N,1,41.12,1.0,5.76,10.28,58.16
2000374,3,2019-01-07 18:11:00,2019-01-07 18:18:00,1,5.78,79,43,1,Y,2,20.45,0.3,0,0.0,25.25
2000375,2,2019-01-07 14:16:00,2019-01-07 14:36:00,2,0.71,74,209,1,Y,1,14.28,1.0,0,2.86,18.14
2000376,2,2019-01-07 11:37:00,2019-01-07 12:16:00,2,7.4,45,24,1,N,1,40.5,0.5,8.5,6.08,55.58
2000377,2,2019-01-07 12:26:00,2019-01-07 12:55:00,2,13.78,186,236,1,Y,1,51.45,0.3,0,0.0,51.75
2000378,2,2019-01-07 22:55:00,2019-01-07 23:05:00,1,14.19,127,224,1,Y,2,42.98,2.5,0,0.0,45.48
2000379,2,2019-01-07 09:31:00,2019-01-07 09:55:00,3,12.98,75,162,1,Y,1,46.95,0.5,6.12,9.39,62.96
2000380,3,2019-01-07 23:58:00,2019-01-08 00:13:00,1,7.34,113,4,1,Y,1,28.35,2.5,5.76,0.0,36.61
2000381,2,2019-01-07 19:19:00,2019-01-07 19:32:00,1,3.47,237,132,2,Y,1,52.0,0.5,15.0,0.0,67.5
2000382,2,2019-01-07 14:47:00,2019-01-07 15:04:00,1,14.81,140,87,1,N,1,48.02,0.3,0,0.0,48.32
2000383,1,2019-01-07 15:21:00,2019-01-07 16:06:00,2,8.91,74,237,1,Y,1,47.27,0.5,0,9.45,57.22
2000384,2,2019-01-07 21:37:00,2019-01-07 21:40:00,1,0.52,166,144,1,Y,1,5.3,0.5,0,1.06,6.86
2000385,3,2019-01-07 07:09:00,2019-01-07 07:21:00,1,6.24,237,4,1,Y,2,24.1,1.0,8.5,0.0,39.63
2000386,3,2019-01-07 22:54:00,2019-01-07 22:59:00,1,13.85,236,144,1,N,2,39.62,1.0,6.12,0.0,53.87
2000387,4,2019-01-07 23:20:00,2019-01-07 23:47:00,1,13.26,264,42,1,N,1,49.15,0.3,15.0,12.29,76.74
2000388,2,2019-01-07 13:00:00,2019-01-07 13:29:00,4,9.03,163,249,1,Y,2,39.58,1.0,0,0.0,40.58
2000389,1,2019-01-07 18:16:00,2019-01-07 18:26:00,1,12.73,41,163,1,Y,2,39.33,0.3,15.0,0.0,63.28
2000390,3,2019-01-07 23:17:00,2019-01-07 23:43:00,4,4.64,42,230,1,Y,1,27.1,0.3,0,0.0,27.4
2000391,1,2019-01-07 15:17:00,2019-01-07 15:52:00,4,5.06,13,4,1,N,1,32.65,1.0,0,0.0,33.65
2000392,2,2019-01-07 13:12:00,2019-01-07 13:43:00,1,13.49,90,144,3,Y,1,77.59,0.5,0,17.07,95.16
2000393,1,2019-01-07 22:42:00,2019-01-07 23:16:00,1,8.78,140,161,2,Y,2,52.0,0.3,5.76,0.0,67.42
2000394,1,2019-01-07 19:32:00,2019-01-07 20:09:00,1,9.99,68,148,1,Y,1,45.98,1.0,0,0.0,46.98
2000395,2,2019-01-07 22:23:00,2019-01-07 22:37:00,1,9.39,234,90,1,N,1,32.98,2.5,0,0.0,35.48
2000396,4,2019-01-07 14:13:00,2019-01-07 14:30:00,1,2.28,125,161,1,N,1,16.7,2.5,0,4.17,23.37
2000397,3,2019-01-07 12:15:00,2019-01-07 12:28:00,4,13.17,244,4,1,Y,1,41.92,0.3,6.12,0.0,48.34
2000398,2,2019-01-07 20:13:00,2019-01-07 20:38:00,2,6.25,114,234,1,N,1,30.62,1.0,0,4.59,36.21
2000399,1,2019-01-07 12:29:00,2019-01-07 12:57:00,1,12.99,88,163,1,Y,1,48.98,2.5,0,12.24,63.72
2000400,2,2019-01-07 07:41:00,2019-01-07 08:18:00,1,4.77,166,263,1,Y,4,32.92,0.5,11.75,0.0,45.17
2000401,2,2019-01-07 00:23:00,2019-01-07 00:34:00,1,3.98,224,87,6,Y,1,17.95,0.5,15.0,0.0,33.45
2000402,1,2019-01-07 20:58:00,2019-01-07 21:33:00,1,1.45,237,236,1,Y,3,23.62,0.5,0,4.72,28.84
2000403,2,2019-01-07 19:49:00,2019-01-07 20:34:00,1,9.36,43,209,1,Y,1,48.4,1.0,8.5,0.0,57.9
2000404,2,2019-01-07 09:30:00,2019-01-07 10:06:00,1,12.51,68,243,1,Y,4,51.77,1.0,0,11.39,64.16
2000405,2,2019-01-07 19:23:00,2019-01-07 19:45:00,1,1.73,148,148,1,N,2,17.82,0.5,0,0.0,18.32
