TRIP_ID,VENDOR_ID,PICKUP_DATETIME,DROPOFF_DATETIME,PASSENGER_COUNT,TRIP_DISTANCE,PU_LOCATION_ID,DO_LOCATION_ID,RATE_CODE_ID,STORE_AND_FWD_FLAG,PAYMENT_TYPE,FARE_AMOUNT,SURCHARGE,TOLLS_AMOUNT,TIP_AMOUNT,TOTAL_AMOUNT
2002062,1,2019-02-04 07:38:00,2019-02-04 07:59:00,2,5.28,230,246,1,N,1,26.2,1.0,6.12,6.55,39.87
2002063,3,2019-02-04 19:06:00,2019-02-04 19:13:00,2,4.62,90,229,1,Y,1,17.55,0.5,0,3.16,21.21
2002064,1,2019-02-04 13:47:00,2019-02-04 14:05:00,1,12.32,236,186,1,Y,1,42.3,0.3,0,10.57,53.17
2002065,2,2019-02-04 16:19:00,2019-02-04 16:47:00,2,14.35,263,48,1,N,1,52.38,0.3,0,13.1,65.78
2002066,1,2019-02-04 21:35:00,2019-02-04 22:17:00,1,12.87,88,127,1,Y,1,55.67,0.5,0,8.35,64.52
2002067,2,2019-02-04 21:59:00,2019-02-04 22:20:00,6,13.36,249,107,1,Y,1,46.4,0.5,5.76,9.28,61.94
2002068,1,2019-02-04 09:18:00,2019-02-04 09:38:00,1,3.58,148,79,1,Y,1,21.45,2.5,0,0.0,23.95
2002069,2,2019-02-04 18:07:00,2019-02-04 18:52:00,1,7.9,261,244,1,Y,2,44.75,2.5,0,0.0,53.96
2002070,1,2019-02-04 20:22:00,2019-02-04 20:31:00,1,11.85,100,163,1,Y,2,36.62,2.5,0,0.0,45.71
2002071,1,2019-02-04 12:47:00,2019-02-04 13:29:00,1,12.37,170,100,1,Y,1,54.42,2.5,15.0,13.61,85.53
2002072,2,2019-02-04 07:45:00,2019-02-04 07:51:00,1,13.08,12,261,2,Y,1,52.0,1.0,15.0,13.0,81.0
2002073,1,2019-02-04 18:36:00,2019-02-04 18:41:00,1,8.61,264,114,1,Y,1,26.52,1.0,11.75,4.77,44.04
2002074,1,2019-02-04 15:39:00,2019-02-04 15:56:00,1,6.26,4,170,1,N,2,26.65,2.5,0,0.0,29.15
2002075,2,2019-02-04 17:33:00,2019-02-04 18:12:00,2,10.1,41,243,1,Y,1,47.25,0.5,8.5,8.5,64.75
2002076,3,2019-02-04 22:14:00,2019-02-04 22:50:00,2,3.17,45,239,1,Y,1,28.43,0.3,0,0.0,28.73
2002077,1,2019-02-04 17:56:00,2019-02-04 18:14:00,1,0.83,244,231,1,Y,1,13.57,0.5,0,3.39,17.46
2002078,1,2019-02-04 08:31:00,2019-02-04 08:52:00,1,5.75,243,127,1,Y,1,27.38,2.5,0,5.48,35.36
2002079,2,2019-02-04 07:08:00,2019-02-04 07:23:00,1,7.41,163,75,1,Y,2,28.52,0.3,0,0.0,33.95
2002080,4,2019-02-04 14:18:00,2019-02-04 14:54:00,2,13.79,264,164,1,N,2,54.97,1.0,0,0.0,66.96
2002081,2,2019-02-04 10:57:00,2019-02-04 11:10:00,1,5.54,12,42,1,Y,2,22.85,0.3,0,0.0,27.26
2002082,4,2019-02-04 03:08:00,2019-02-04 03:29:00,1,3.49,249,166,1,N,1,21.73,2.5,0,0.0,24.23
2002083,1,2019-02-04 14:07:00,2019-02-04 14:34:00,1,11.7,239,107,1,Y,2,45.25,1.0,0,0.0,55.3
2002084,2,2019-02-04 19:30:00,2019-02-04 19:58:00,1,2.94,144,45,1,Y,1,23.85,1.0,8.5,5.25,38.6
2002085,1,2019-02-04 22:52:00,2019-02-04 23:32:00,1,9.94,230,229,5,N,2,47.35,2.5,0,0.0,49.85
2002086,2,2019-02-04 08:03:00,2019-02-04 08:44:00,1,9.21,151,151,1,N,1,46.03,0.5,0,11.51,58.04
2002087,3,2019-02-04 16:42:00,2019-02-04 16:48:00,1,14.08,75,158,5,Y,2,40.7,2.5,0,0.0,51.34
2002088,1,2019-02-04 21:33:00,2019-02-04 21:50:00,1,1.49,45,230,1,Y,3,14.72,0.5,0,3.24,18.46
2002089,4,2019-02-04 13:54:00,2019-02-04 14:20:00,1,11.65,87,164,1,Y,1,44.62,0.3,0,8.92,53.84
2002090,2,2019-02-04 07:27:00,2019-02-04 08:00:00,2,12.78,249,87,5,N,3,50.95,0.5,0,0.0,51.45
2002091,2,2019-02-04 21:21:00,2019-02-04 21:39:00,3,4.78,43,48,1,Y,1,23.45,1.0,6.12,4.22,34.79
2002092,1,2019-02-04 07:35:00,2019-02-04 07:49:00,1,7.43,12,234,1,Y,2,28.07,1.0,5.76,0.0,41.85
2002093,1,2019-02-04 20:40:00,2019-02-04 21:16:00,1,4.56,230,144,1,Y,2,31.9,1.0,0,0.0,32.9
2002094,3,2019-02-04 05:05:00,2019-02-04 05:10:00,1,14.52,224,79,1,Y,1,41.3,2.5,6.12,10.32,60.24
2002095,4,2019-02-04 13:21:00,2019-02-04 13:32:00,1,13.77,88,1,1,N,2,42.42,0.5,6.12,0.0,55.4
2002096,1,2019-02-04 15:12:00,2019-02-04 15:19:00,5,0.51,114,166,1,Y,1,7.28,0.5,15.0,0.0,22.78
2002097,2,2019-02-04 08:57:00,2019-02-04 09:33:00,1,6.49,140,68,1,Y,1,36.73,0.3,0,6.61,43.64
2002098,1,2019-02-04 07:44:00,2019-02-04 08:03:00,2,9.62,224,114,1,N,1,36.05,0.3,15.0,6.49,57.84
2002099,2,2019-02-04 03:13:00,2019-02-04 03:18:00,1,14.48,209,151,1,N,3,41.2,0.3,6.12,9.06,56.68
2002100,4,2019-02-04 08:35:00,2019-02-04 08:39:00,1,12.75,224,209,1,Y,1,36.38,0.5,0,0.0,36.88
2002101,3,2019-02-05 12:04:00,2019-02-05 12:38:00,2,6.41,229,127,1,Y,2,35.52,0.3,0,0.0,35.82
2002102,2,2019-02-05 15:18:00,2019-02-05 15:30:00,3,1.24,243,143,1,Y,2,11.6,0.5,6.12,0.0,18.22
2002103,2,2019-02-05 09:50:00,2019-02-05 09:53:00,3,6.04,166,243,1,Y,1,19.1,0.5,0,4.2,23.8
2002104,1,2019-02-05 18:52:00,2019-02-05 19:28:00,1,6.58,261,170,1,Y,1,36.95,0.5,0,5.54,42.99
2002105,2,2019-02-05 05:51:00,2019-02-05 06:35:00,3,6.19,127,75,1,Y,1,39.98,0.3,0,0.0,40.28
2002106,2,2019-02-05 12:44:00,2019-02-05 13:08:00,1,13.25,244,229,1,Y,2,47.62,1.0,0,0.0,48.62
2002107,1,2019-02-05 21:02:00,2019-02-05 21:15:00,2,10.05,45,45,1,N,2,34.12,2.5,0,0.0,45.15
2002108,4,2019-02-05 19:10:00,2019-02-05 19:19:00,1,4.31,148,4,1,Y,2,17.77,1.0,0,0.0,21.97
2002109,3,2019-02-05 09:01:00,2019-02-05 09:30:00,1,1.96,42,142,5,Y,1,21.9,1.0,0,0.0,22.9
2002110,4,2019-02-05 08:58:00,2019-02-05 09:02:00,1,13.5,125,243,3,Y,2,57.38,0.5,0,0.0,72.23
2002111,2,2019-02-05 11:17:00,2019-02-05 11:54:00,2,11.41,224,263,1,Y,2,49.52,2.5,0,0.0,59.45
2002112,1,2019-02-05 06:22:00,2019-02-05 06:29:00,1,10.28,114,41,1,Y,1,31.7,2.5,0,0.0,34.2
2002113,1,2019-02-05 06:17:00,2019-02-05 07:02:00,1,4.42,13,237,4,Y,2,36.05,0.3,15.0,0.0,51.35
2002114,2,2019-02-05 13:50:00,2019-02-05 14:16:00,2,5.58,239,142,1,Y,1,29.45,0.5,15.0,0.0,44.95
2002115,2,2019-02-05 20:38:00,2019-02-05 20:41:00,1,1.98,87,261,5,N,1,8.95,1.0,0,1.34,11.29
2002116,4,2019-02-05 15:33:00,2019-02-05 16:14:00,4,3.76,114,90,1,Y,1,32.4,1.0,5.76,0.0,39.16
2002117,1,2019-02-05 06:48:00,2019-02-05 07:20:00,1,10.7,100,158,1,Y,1,45.25,0.3,0,8.14,53.69
2002118,3,2019-02-05 08:18:00,2019-02-05 09:01:00,2,7.8,48,161,1,Y,3,43.5,2.5,8.5,6.52,61.02
2002119,3,2019-02-05 18:56:00,2019-02-05 19:41:00,1,3.67,243,75,1,Y,2,34.17,0.5,0,0.0,42.19
2002120,4,2019-02-05 17:59:00,2019-02-05 18:08:00,2,10.6,151,261,1,Y,2,33.5,0.5,5.76,0.0,46.46
2002121,4,2019-02-05 18:59:00,2019-02-05 19:21:00,2,13.52,237,158,1,Y,2,47.3,0.3,0,0.0,58.01
2002122,2,2019-02-05 10:48:00,2019-02-05 11:01:00,1,13.77,209,164,3,Y,2,65.13,1.0,0,0.0,79.16
2002123,2,2019-02-05 18:36:00,2019-02-05 19:09:00,3,8.08,87,163,1,Y,1,39.2,1.0,0,0.0,40.2
2002124,1,2019-02-05 10:12:00,2019-02-05 10:23:00,1,9.24,45,75,1,N,1,31.1,1.0,0,5.6,37.7
2002125,2,2019-02-05 05:33:00,2019-02-05 05:55:00,1,9.82,162,144,1,Y,1,38.05,0.3,0,7.61,45.96
2002126,1,2019-02-05 01:22:00,2019-02-05 01:58:00,1,14.97,230,163,1,Y,1,57.93,2.5,0,10.43,70.86
2002127,2,2019-02-05 13:15:00,2019-02-05 13:55:00,1,8.33,234,148,1,N,1,43.33,2.5,0,0.0,45.83
2002128,4,2019-02-05 06:38:00,2019-02-05 07:06:00,3,1.81,100,41,1,Y,1,21.02,0.5,0,0.0,21.52
2002129,1,2019-02-05 08:16:00,2019-02-05 08:51:00,1,13.59,224,50,1,Y,2,53.98,0.5,15.0,0.0,79.2
2002130,4,2019-02-05 02:26:00,2019-02-05 02:29:00,3,0.6,249,142,1,N,1,5.5,1.0,5.76,1.21,13.47
2002131,1,2019-02-05 09:44:00,2019-02-05 09:49:00,1,3.89,164,75,1,Y,1,14.72,1.0,15.0,2.21,32.93
2002132,1,2019-02-05 05:11:00,2019-02-05 05:28:00,1,7.09,41,128,1,Y,1,28.73,2.5,6.12,5.17,42.52
2002133,4,2019-02-05 14:44:00,2019-02-05 15:09:00,4,5.2,163,209,1,Y,3,28.0,1.0,5.76,4.2,38.96
2002134,2,2019-02-05 09:11:00,2019-02-05 09:56:00,2,2.1,243,68,1,Y,4,30.25,0.5,15.0,4.54,50.29
2002135,2,2019-02-05 17:21:00,2019-02-05 17:45:00,1,1.28,244,261,2,Y,1,52.0,1.0,0,0.0,53.0
2002136,2,2019-02-05 13:46:00,2019-02-05 13:57:00,1,10.22,229,128,1,Y,2,33.55,2.5,0,0.0,36.05
2002137,4,2019-02-05 14:06:00,2019-02-05 14:34:00,1,7.04,13,264,4,N,1,34.1,2.5,11.75,0.0,48.35
2002138,2,2019-02-05 11:58:00,2019-02-05 12:11:00,2,6.28,158,125,1,Y,1,24.7,0.3,6.12,4.45,35.57
2002139,2,2019-02-05 08:53:00,2019-02-05 09:04:00,5,3.48,4,170,1,Y,1,16.7,0.5,0,0.0,17.2
2002140,2,2019-02-05 08:37:00,2019-02-05 09:21:00,2,2.89,128,42,4,Y,1,31.73,0.5,0,6.98,39.21
2002141,2,2019-02-05 11:09:00,2019-02-05 11:31:00,3,4.48,148,239,5,Y,1,24.7,2.5,8.5,4.45,40.15
2002142,2,2019-02-05 08:09:00,2019-02-05 08:22:00,1,2.41,186,12,1,N,1,15.03,2.5,0,2.71,20.24
2002143,1,2019-02-05 17:08:00,2019-02-05 17:31:00,4,9.91,127,143,1,Y,1,38.77,2.5,0,0.0,41.27
2002144,4,2019-02-05 15:05:00,2019-02-05 15:13:00,1,6.69,141,113,1,Y,1,23.23,0.3,15.0,4.18,42.71
2002145,4,2019-02-05 08:15:00,2019-02-05 08:30:00,1,9.29,246,68,1,Y,1,33.22,2.5,0,7.31,43.03
2002146,4,2019-02-05 06:21:00,2019-02-05 06:43:00,1,5.28,79,264,1,Y,2,26.7,0.5,0,0.0,31.2
2002147,1,2019-02-05 18:10:00,2019-02-05 18:21:00,1,9.49,68,113,1,Y,1,31.73,1.0,5.76,7.93,46.42
2002148,1,2019-02-05 15:15:00,2019-02-05 15:49:00,1,11.71,13,100,1,N,2,48.78,0.3,0,0.0,56.4
2002149,2,2019-02-05 13:55:00,2019-02-05 14:37:00,1,3.97,237,249,1,Y,1,33.42,1.0,8.5,0.0,42.92
2002150,1,2019-02-05 07:11:00,2019-02-05 07:56:00,1,2.61,24,12,1,Y,2,31.52,0.5,0,0.0,38.95
2002151,1,2019-02-05 23:36:00,2019-02-05 23:44:00,2,10.48,42,186,1,N,1,32.7,0.5,15.0,7.19,55.39
2002152,1,2019-02-05 23:55:00,2019-02-06 00:06:00,1,11.56,142,100,1,Y,1,36.9,0.5,0,0.0,37.4
2002153,1,2019-02-05 11:03:00,2019-02-05 11:15:00,2,7.12,158,261,1,Y,1,26.3,2.5,0,4.73,33.53
2002154,1,2019-02-05 10:01:00,2019-02-05 10:38:00,1,3.42,164,162,1,N,2,29.55,2.5,0,0.0,32.05
2002155,1,2019-02-05 20:29:00,2019-02-05 21:06:00,2,0.64,161,230,2,Y,1,52.0,2.5,15.0,13.0,82.5
2002156,3,2019-02-05 10:36:00,2019-02-05 11:21:00,1,5.15,24,151,1,N,1,37.88,0.5,0,8.33,46.71
2002157,2,2019-02-05 04:38:00,2019-02-05 05:19:00,1,11.75,244,107,1,Y,1,52.38,0.3,0,10.48,63.16
2002158,2,2019-02-05 15:39:00,2019-02-05 15:47:00,1,9.16,224,100,1,Y,1,29.4,2.5,0,4.41,36.31
2002159,2,2019-02-05 10:44:00,2019-02-05 10:59:00,1,9.52,151,142,2,N,1,52.0,0.3,0,0.0,52.3
2002160,2,2019-02-05 18:20:00,2019-02-05 18:41:00,4,2.42,13,224,5,N,2,19.05,2.5,11.75,0.0,33.3
2002161,4,2019-02-06 12:45:00,2019-02-06 13:25:00,1,0.76,88,75,4,Y,1,24.4,2.5,8.5,4.88,40.28
2002162,3,2019-02-06 15:18:00,2019-02-06 16:01:00,1,9.13,100,249,1,Y,2,46.83,2.5,15.0,0.0,64.33
2002163,1,2019-02-06 19:52:00,2019-02-06 20:11:00,1,3.28,164,114,3,N,1,30.3,0.5,0,4.54,35.34
2002164,4,2019-02-06 16:02:00,2019-02-06 16:42:00,1,4.95,100,263,1,Y,2,34.88,1.0,5.76,0.0,41.64
2002165,1,2019-02-06 18:41:00,2019-02-06 18:46:00,1,6.19,87,87,5,Y,1,20.48,0.3,0,4.51,25.29
2002166,2,2019-02-06 18:44:00,2019-02-06 19:07:00,1,12.32,125,74,1,Y,2,44.8,1.0,11.75,0.0,66.51
2002167,3,2019-02-06 11:54:00,2019-02-06 12:00:00,1,1.51,68,170,1,N,1,9.28,0.3,0,0.0,9.58
2002168,1,2019-02-06 10:42:00,2019-02-06 10:50:00,1,2.54,161,138,1,Y,1,12.85,0.3,6.12,1.93,21.2
2002169,2,2019-02-06 04:14:00,2019-02-06 04:50:00,1,4.45,263,166,1,Y,1,31.62,1.0,11.75,4.74,49.11
2002170,2,2019-02-06 13:55:00,2019-02-06 14:25:00,1,12.94,141,231,1,Y,2,49.85,0.3,0,0.0,59.12
2002171,4,2019-02-06 09:56:00,2019-02-06 10:15:00,2,3.75,48,113,1,Y,1,21.38,0.5,0,4.7,26.58
2002172,2,2019-02-06 11:19:00,2019-02-06 11:37:00,1,13.68,166,161,1,N,1,45.7,0.3,15.0,0.0,61.0
2002173,1,2019-02-06 18:59:00,2019-02-06 19:25:00,1,9.91,166,162,1,Y,1,40.27,0.3,0,7.25,47.82
2002174,3,2019-02-06 17:55:00,2019-02-06 18:17:00,1,13.3,90,161,1,Y,1,46.75,1.0,0,0.0,47.75
2002175,1,2019-02-06 09:06:00,2019-02-06 09:11:00,1,5.02,142,13,1,N,2,17.55,2.5,0,0.0,23.56
2002176,3,2019-02-06 22:42:00,2019-02-06 23:12:00,4,10.31,4,107,1,Y,2,43.28,0.5,0,0.0,54.6
2002177,2,2019-02-06 13:39:00,2019-02-06 14:07:00,4,13.07,263,127,3,Y,1,73.75,0.3,0,16.23,90.28
2002178,1,2019-02-06 10:34:00,2019-02-06 10:49:00,1,12.39,24,148,1,Y,1,40.98,0.5,0,0.0,41.48
2002179,1,2019-02-06 00:40:00,2019-02-06 01:12:00,1,8.67,263,166,1,Y,1,40.17,0.3,15.0,0.0,55.47
2002180,1,2019-02-06 20:25:00,2019-02-06 20:59:00,1,1.23,151,48,1,Y,1,22.57,2.5,5.76,4.97,35.8
2002181,1,2019-02-06 16:12:00,2019-02-06 16:39:00,1,8.86,12,36,1,Y,1,38.15,0.5,5.76,0.0,44.41
2002182,1,2019-02-06 23:30:00,2019-02-07 00:04:00,1,7.58,209,170,1,Y,1,38.45,0.3,11.75,8.46,58.96
2002183,1,2019-02-06 22:05:00,2019-02-06 22:31:00,3,8.36,113,24,1,Y,2,36.4,0.3,0,0.0,45.8
2002184,1,2019-02-06 19:24:00,2019-02-06 19:37:00,2,10.03,144,170,2,Y,2,52.0,1.0,0,0.0,63.4
2002185,1,2019-02-06 16:02:00,2019-02-06 16:08:00,2,9.4,74,170,1,Y,2,29.0,1.0,0,0.0,34.35
2002186,1,2019-02-06 07:42:00,2019-02-06 08:15:00,1,2.28,90,236,1,Y,1,24.7,2.5,0,0.0,27.2
2002187,3,2019-02-06 16:36:00,2019-02-06 17:07:00,1,6.18,100,90,1,Y,1,33.45,2.5,0,6.69,42.64
2002188,3,2019-02-06 16:20:00,2019-02-06 16:59:00,1,3.05,144,114,1,Y,1,29.62,2.5,15.0,4.44,51.56
2002189,4,2019-02-06 12:25:00,2019-02-06 12:35:00,1,4.2,164,42,1,N,2,18.0,0.5,6.12,0.0,27.86
2002190,4,2019-02-06 20:03:00,2019-02-06 20:21:00,3,2.15,68,158,1,Y,2,16.88,0.3,0,0.0,20.89
2002191,1,2019-02-06 04:34:00,2019-02-06 04:46:00,1,10.76,152,13,2,Y,4,52.0,2.5,0,9.36,63.86
2002192,3,2019-02-06 10:54:00,2019-02-06 11:30:00,2,11.38,48,234,1,N,1,48.95,0.3,0,7.34,56.59
2002193,2,2019-02-06 17:44:00,2019-02-06 17:59:00,1,14.11,68,42,4,N,1,45.27,2.5,0,6.79,54.56
2002194,1,2019-02-06 16:14:00,2019-02-06 16:33:00,1,1.48,186,152,1,Y,2,15.7,0.5,0,0.0,19.34
2002195,1,2019-02-06 22:26:00,2019-02-06 23:11:00,1,8.88,107,75,3,Y,1,70.8,0.5,0,14.16,85.46
2002196,2,2019-02-06 17:51:00,2019-02-06 18:18:00,1,12.47,186,261,3,Y,1,70.75,1.0,0,12.73,84.48
2002197,2,2019-02-06 14:22:00,2019-02-06 14:32:00,3,13.35,42,148,1,Y,1,40.88,0.3,0,10.22,51.4
2002198,1,2019-02-06 05:09:00,2019-02-06 05:13:00,1,6.83,186,249,2,Y,3,52.0,2.5,0,0.0,54.5
2002199,2,2019-02-06 20:27:00,2019-02-06 21:08:00,3,12.11,234,246,1,Y,1,53.27,0.5,6.12,11.72,71.61
2002200,1,2019-02-06 07:08:00,2019-02-06 07:42:00,1,1.88,163,229,4,Y,1,24.2,2.5,5.76,4.84,37.3
2002201,3,2019-02-06 21:10:00,2019-02-06 21:17:00,1,9.31,224,12,1,Y,1,29.28,0.5,0,7.32,37.1
2002202,1,2019-02-06 15:57:00,2019-02-06 16:30:00,4,11.02,186,186,1,Y,1,46.55,0.5,0,0.0,47.05
2002203,2,2019-02-06 10:01:00,2019-02-06 10:42:00,1,10.6,128,140,1,Y,1,49.5,0.3,0,9.9,59.7
2002204,1,2019-02-06 20:47:00,2019-02-06 20:53:00,1,4.42,13,1,1,Y,1,16.55,1.0,0,4.14,21.69
2002205,1,2019-02-06 11:36:00,2019-02-06 11:41:00,1,7.28,264,158,1,Y,2,23.2,2.5,6.12,0.0,36.92
2002206,4,2019-02-06 19:36:00,2019-02-06 20:12:00,3,2.55,209,125,1,Y,3,26.88,1.0,0,0.0,27.88
2002207,1,2019-02-06 07:06:00,2019-02-06 07:39:00,5,12.24,12,163,1,N,1,49.6,2.5,0,0.0,52.1
2002208,3,2019-02-06 05:25:00,2019-02-06 05:41:00,2,0.69,75,79,1,N,2,12.22,0.5,5.76,0.0,21.17
2002209,2,2019-02-06 16:43:00,2019-02-06 17:23:00,2,5.98,42,244,1,N,2,37.45,0.3,0,0.0,47.11
2002210,2,2019-02-06 09:09:00,2019-02-06 09:19:00,1,2.4,100,162,1,Y,1,13.5,1.0,15.0,3.38,32.88
2002211,2,2019-02-06 09:16:00,2019-02-06 09:57:00,1,0.61,263,45,5,Y,2,24.52,1.0,0,0.0,31.65
2002212,2,2019-02-06 11:33:00,2019-02-06 11:39:00,1,3.03,264,143,1,Y,1,13.07,0.3,0,2.35,15.72
2002213,2,2019-02-06 17:23:00,2019-02-06 17:31:00,4,13.28,186,239,1,N,2,39.7,0.5,0,0.0,40.2
2002214,1,2019-02-06 17:55:00,2019-02-06 18:23:00,1,6.12,264,186,1,Y,1,31.8,0.3,15.0,0.0,47.1
2002215,2,2019-02-06 22:58:00,2019-02-06 23:34:00,1,8.92,127,79,2,Y,1,52.0,2.5,0,10.4,64.9
2002216,1,2019-02-06 14:35:00,2019-02-06 14:58:00,1,8.27,158,170,1,Y,2,34.67,1.0,0,0.0,35.67
2002217,4,2019-02-06 15:57:00,2019-02-06 16:19:00,1,4.51,244,229,1,Y,2,24.77,0.5,0,0.0,25.27
2002218,3,2019-02-06 09:30:00,2019-02-06 09:47:00,1,8.35,231,43,1,Y,1,31.88,1.0,8.5,5.74,47.12
2002219,1,2019-02-06 12:50:00,2019-02-06 12:55:00,4,10.53,170,229,1,N,1,31.32,0.5,0,6.89,38.71
2002220,1,2019-02-06 12:23:00,2019-02-06 12:42:00,1,4.81,186,42,1,Y,1,24.02,2.5,11.75,0.0,38.27
2002221,3,2019-02-07 20:04:00,2019-02-07 20:25:00,1,5.08,43,140,1,Y,1,25.7,1.0,0,6.42,33.12
2002222,2,2019-02-07 23:06:00,2019-02-07 23:15:00,1,5.86,48,244,1,Y,1,21.65,2.5,15.0,4.76,43.91
2002223,2,2019-02-07 21:31:00,2019-02-07 21:44:00,1,9.02,229,24,1,Y,1,31.55,1.0,0,0.0,32.55
2002224,4,2019-02-07 15:47:00,2019-02-07 16:19:00,2,14.98,41,249,1,Y,2,55.95,1.0,6.12,0.0,75.38
2002225,3,2019-02-07 20:21:00,2019-02-07 20:38:00,1,7.64,261,249,1,Y,1,30.1,2.5,0,0.0,32.6
2002226,3,2019-02-07 09:43:00,2019-02-07 10:01:00,2,7.53,75,236,1,N,1,30.32,1.0,11.75,0.0,43.07
2002227,2,2019-02-07 00:35:00,2019-02-07 00:38:00,2,10.9,264,142,1,Y,1,31.25,0.5,0,6.88,38.63
2002228,1,2019-02-07 10:03:00,2019-02-07 10:31:00,1,2.75,162,261,1,N,2,23.38,1.0,0,0.0,24.38
2002229,2,2019-02-07 05:14:00,2019-02-07 05:36:00,1,12.81,209,244,2,N,1,52.0,1.0,0,10.4,63.4
2002230,1,2019-02-07 02:26:00,2019-02-07 03:08:00,2,10.79,234,249,1,Y,4,50.47,1.0,0,0.0,51.47
2002231,1,2019-02-07 18:23:00,2019-02-07 19:06:00,1,1.95,144,234,1,Y,2,28.88,0.5,6.12,0.0,40.7
2002232,2,2019-02-07 17:39:00,2019-02-07 18:19:00,2,14.63,138,151,1,Y,1,59.08,0.5,0,10.63,70.21
2002233,1,2019-02-07 11:08:00,2019-02-07 11:35:00,1,6.25,79,224,1,Y,2,31.62,1.0,6.12,0.0,38.74
2002234,2,2019-02-07 07:45:00,2019-02-07 08:15:00,1,5.12,7,142,1,Y,2,30.3,0.3,0,0.0,30.6
2002235,2,2019-02-07 00:31:00,2019-02-07 01:05:00,1,1.83,170,152,1,Y,1,24.07,0.5,0,3.61,28.18
2002236,1,2019-02-07 17:21:00,2019-02-07 18:03:00,1,0.74,231,113,1,Y,2,25.35,0.3,0,0.0,25.65
2002237,1,2019-02-07 20:51:00,2019-02-07 21:04:00,1,14.5,162,144,1,N,2,45.25,0.3,0,0.0,45.55
2002238,2,2019-02-07 14:11:00,2019-02-07 14:44:00,1,9.29,186,13,2,N,3,52.0,0.5,0,10.4,62.9
2002239,1,2019-02-07 15:33:00,2019-02-07 15:57:00,3,3.49,229,234,1,Y,2,23.23,2.5,0,0.0,29.91
2002240,2,2019-02-07 10:55:00,2019-02-07 11:26:00,1,2.99,209,230,1,N,1,25.48,1.0,0,0.0,26.48
2002241,2,2019-02-07 00:15:00,2019-02-07 00:58:00,4,1.05,263,24,1,Y,1,26.62,0.3,15.0,5.32,47.24
2002242,1,2019-02-07 17:06:00,2019-02-07 17:14:00,1,8.16,45,75,1,Y,1,26.9,0.5,8.5,5.92,41.82
2002243,3,2019-02-07 07:09:00,2019-02-07 07:28:00,1,4.21,125,88,2,N,2,52.0,0.3,0,0.0,52.3
2002244,3,2019-02-07 00:24:00,2019-02-07 01:00:00,1,1.58,164,164,1,Y,1,24.45,2.5,5.76,4.89,37.6
2002245,1,2019-02-07 08:45:00,2019-02-07 09:18:00,1,11.35,244,231,6,Y,2,47.38,0.3,0,0.0,58.1
2002246,1,2019-02-07 07:57:00,2019-02-07 08:29:00,2,3.87,48,246,1,N,2,28.18,1.0,0,0.0,33.41
2002247,3,2019-02-07 07:50:00,2019-02-07 08:07:00,2,0.53,224,100,1,N,1,12.32,0.5,0,2.46,15.28
2002248,4,2019-02-07 19:45:00,2019-02-07 19:48:00,4,1.19,170,48,5,N,1,6.97,1.0,0,1.74,9.71
2002249,2,2019-02-07 14:11:00,2019-02-07 14:51:00,1,13.66,90,231,1,Y,1,56.65,0.5,0,14.16,71.31
2002250,2,2019-02-07 16:00:00,2019-02-07 16:30:00,3,11.47,4,41,1,Y,1,46.17,2.5,0,0.0,48.67
2002251,3,2019-02-07 11:41:00,2019-02-07 12:21:00,1,13.14,4,263,1,Y,1,55.35,1.0,15.0,12.18,83.53
2002252,3,2019-02-07 07:32:00,2019-02-07 07:46:00,1,10.67,88,24,1,Y,1,36.17,0.3,0,7.23,43.7
2002253,1,2019-02-07 12:51:00,2019-02-07 13:24:00,1,14.11,230,50,1,Y,1,54.27,2.5,11.75,0.0,68.52
2002254,1,2019-02-07 15:59:00,2019-02-07 16:26:00,1,8.78,74,24,1,Y,1,37.95,0.3,0,0.0,38.25
2002255,3,2019-02-07 21:04:00,2019-02-07 21:38:00,1,6.98,107,90,1,Y,1,36.95,0.3,5.76,0.0,43.01
2002256,3,2019-02-07 15:27:00,2019-02-07 15:49:00,2,9.91,244,7,1,Y,1,38.27,0.3,0,7.65,46.22
2002257,1,2019-02-07 02:33:00,2019-02-07 03:04:00,1,9.84,170,231,1,Y,2,42.6,1.0,0,0.0,54.25
2002258,3,2019-02-07 08:10:00,2019-02-07 08:30:00,1,5.57,41,239,1,N,1,26.43,1.0,0,5.81,33.24
2002259,1,2019-02-07 20:08:00,2019-02-07 20:37:00,1,10.64,113,4,1,Y,1,43.6,1.0,0,9.59,54.19
2002260,3,2019-02-07 16:45:00,2019-02-07 17:26:00,1,6.53,244,142,1,Y,1,39.33,1.0,0,8.65,48.98
2002261,1,2019-02-07 14:29:00,2019-02-07 15:09:00,4,5.93,113,264,1,N,1,37.33,0.5,0,8.21,46.04
2002262,2,2019-02-07 07:26:00,2019-02-07 08:00:00,3,7.34,161,90,2,Y,1,52.0,0.5,0,0.0,52.5
2002263,2,2019-02-07 09:22:00,2019-02-07 09:27:00,4,4.01,4,162,1,Y,1,15.02,0.3,0,0.0,15.32
2002264,2,2019-02-07 16:07:00,2019-02-07 16:38:00,1,9.53,142,114,1,N,1,41.83,1.0,0,0.0,42.83
2002265,2,2019-02-07 20:47:00,2019-02-07 21:22:00,1,8.34,45,261,1,Y,2,40.85,0.5,0,0.0,48.7
