TRIP_ID,VENDOR_ID,PICKUP_DATETIME,DROPOFF_DATETIME,PASSENGER_COUNT,TRIP_DISTANCE,PU_LOCATION_ID,DO_LOCATION_ID,RATE_CODE_ID,STORE_AND_FWD_FLAG,PAYMENT_TYPE,FARE_AMOUNT,SURCHARGE,TOLLS_AMOUNT,TIP_AMOUNT,TOTAL_AMOUNT
2003742,2,2019-03-04 08:29:00,2019-03-04 08:55:00,2,1.56,87,36,1,N,1,19.4,0.3,0,2.91,22.61
2003743,4,2019-03-04 22:30:00,2019-03-04 23:03:00,2,5.12,152,224,1,N,1,31.8,2.5,8.5,6.36,49.16
2003744,1,2019-03-04 12:11:00,2019-03-04 12:22:00,1,3.27,4,263,1,Y,2,16.18,1.0,6.12,0.0,26.21
2003745,1,2019-03-04 18:01:00,2019-03-04 18:14:00,1,6.17,24,75,1,N,1,24.43,2.5,0,4.89,31.82
2003746,4,2019-03-04 17:19:00,2019-03-04 18:01:00,1,11.04,224,68,1,Y,1,51.1,1.0,0,0.0,52.1
2003747,2,2019-03-04 07:58:00,2019-03-04 08:40:00,1,5.1,100,42,4,Y,1,36.25,1.0,0,6.52,43.77
2003748,2,2019-03-04 12:17:00,2019-03-04 12:46:00,3,13.02,249,166,1,Y,2,49.55,1.0,0,0.0,50.55
2003749,1,2019-03-04 15:27:00,2019-03-04 16:12:00,1,1.39,68,74,3,Y,1,42.72,2.5,15.0,7.69,67.91
2003750,1,2019-03-04 23:12:00,2019-03-04 23:56:00,3,12.94,140,237,1,Y,2,56.85,2.5,0,0.0,59.35
2003751,2,2019-03-04 20:54:00,2019-03-04 21:02:00,1,1.39,224,100,1,Y,2,9.97,0.3,0,0.0,12.26
2003752,4,2019-03-04 00:42:00,2019-03-04 01:15:00,6,11.16,127,12,1,Y,1,46.9,1.0,5.76,7.03,60.69
2003753,2,2019-03-04 11:09:00,2019-03-04 11:16:00,4,8.7,42,244,1,Y,1,27.75,1.0,0,4.16,32.91
2003754,2,2019-03-04 11:41:00,2019-03-04 12:01:00,1,7.68,264,224,1,N,1,31.7,0.3,0,5.71,37.71
2003755,1,2019-03-04 08:58:00,2019-03-04 09:19:00,2,6.37,140,237,1,Y,1,28.93,1.0,5.76,0.0,35.69
2003756,3,2019-03-04 10:19:00,2019-03-04 10:53:00,1,12.97,68,143,2,Y,1,52.0,0.3,0,10.4,62.7
2003757,2,2019-03-04 10:59:00,2019-03-04 11:31:00,3,12.45,42,140,6,Y,2,49.62,1.0,0,0.0,61.54
2003758,3,2019-03-04 13:04:00,2019-03-04 13:30:00,5,3.87,230,13,1,Y,2,25.18,0.5,8.5,0.0,34.18
2003759,2,2019-03-04 18:49:00,2019-03-04 18:56:00,5,4.55,43,42,1,Y,2,17.38,1.0,0,0.0,18.38
2003760,4,2019-03-04 00:39:00,2019-03-04 01:24:00,1,6.72,236,4,1,Y,1,41.8,2.5,0,0.0,44.3
2003761,1,2019-03-04 11:37:00,2019-03-04 12:00:00,1,7.11,224,45,1,N,2,31.78,2.5,0,0.0,40.64
2003762,1,2019-03-04 05:24:00,2019-03-04 05:36:00,2,9.17,162,166,1,Y,1,31.43,0.5,0,6.29,38.22
2003763,3,2019-03-04 03:39:00,2019-03-04 03:49:00,2,0.67,163,125,1,Y,1,9.18,1.0,0,1.65,11.83
2003764,3,2019-03-04 11:07:00,2019-03-04 11:24:00,1,7.14,244,48,1,N,2,28.85,2.5,0,0.0,36.54
2003765,2,2019-03-04 16:18:00,2019-03-04 16:57:00,1,5.45,88,244,1,Y,1,35.62,2.5,6.12,7.84,52.08
2003766,4,2019-03-04 15:42:00,2019-03-04 16:24:00,2,1.46,151,125,1,N,1,27.15,1.0,0,4.07,32.22
2003767,2,2019-03-04 11:44:00,2019-03-04 11:51:00,3,6.35,90,246,3,Y,2,32.82,2.5,0,0.0,40.24
2003768,1,2019-03-04 11:08:00,2019-03-04 11:35:00,1,3.9,163,43,1,Y,1,25.75,0.5,0,4.63,30.88
2003769,2,2019-03-04 09:41:00,2019-03-04 10:15:00,1,10.59,234,263,1,Y,1,45.98,1.0,6.12,9.2,62.3
2003770,3,2019-03-04 07:52:00,2019-03-04 08:32:00,1,14.17,264,186,2,Y,1,52.0,2.5,0,0.0,54.5
2003771,2,2019-03-04 00:51:00,2019-03-04 01:14:00,1,0.68,75,4,1,Y,2,15.7,2.5,11.75,0.0,33.4
2003772,3,2019-03-04 11:34:00,2019-03-04 11:50:00,1,4.62,138,140,2,Y,1,52.0,2.5,5.76,0.0,60.26
2003773,1,2019-03-04 11:45:00,2019-03-04 11:54:00,1,8.12,224,13,1,Y,2,27.3,0.3,0,0.0,34.43
2003774,1,2019-03-04 16:06:00,2019-03-04 16:50:00,1,2.58,13,24,1,N,1,30.95,0.3,0,5.57,36.82
2003775,4,2019-03-04 14:26:00,2019-03-04 14:44:00,1,1.43,142,152,1,Y,1,15.07,2.5,0,0.0,17.57
2003776,2,2019-03-04 14:16:00,2019-03-04 14:49:00,2,4.22,243,152,3,Y,1,44.33,1.0,0,6.65,51.98
2003777,2,2019-03-04 08:49:00,2019-03-04 09:00:00,2,2.69,75,186,1,N,2,14.72,2.5,0,0.0,17.22
2003778,1,2019-03-04 12:44:00,2019-03-04 12:51:00,1,11.2,231,100,1,Y,1,34.0,1.0,15.0,8.5,58.5
2003779,3,2019-03-04 20:24:00,2019-03-04 20:41:00,1,3.57,114,239,1,Y,1,19.92,2.5,0,3.98,26.4
2003780,2,2019-03-04 11:17:00,2019-03-04 11:56:00,1,11.5,163,249,1,Y,1,50.75,0.3,15.0,0.0,66.05
2003781,1,2019-03-05 08:50:00,2019-03-05 08:57:00,1,12.15,100,229,5,Y,1,36.38,2.5,0,8.0,46.88
2003782,1,2019-03-05 07:13:00,2019-03-05 07:29:00,1,0.77,4,246,1,Y,1,12.43,0.3,0,2.49,15.22
2003783,1,2019-03-05 05:06:00,2019-03-05 05:36:00,1,8.2,163,7,3,N,1,57.0,0.5,11.75,12.54,81.79
2003784,2,2019-03-05 10:30:00,2019-03-05 11:14:00,2,14.76,163,43,1,Y,2,61.4,1.0,0,0.0,74.68
2003785,2,2019-03-05 06:06:00,2019-03-05 06:28:00,1,5.3,45,166,1,Y,2,26.75,0.3,5.76,0.0,38.69
2003786,3,2019-03-05 08:43:00,2019-03-05 09:16:00,2,2.87,74,127,1,Y,1,26.18,2.5,8.5,5.76,42.94
2003787,4,2019-03-05 23:34:00,2019-03-05 23:57:00,1,10.14,107,107,1,Y,1,39.35,0.5,0,5.9,45.75
2003788,2,2019-03-05 09:36:00,2019-03-05 10:10:00,1,2.88,231,236,1,Y,1,26.7,0.5,11.75,5.34,44.29
2003789,1,2019-03-05 20:34:00,2019-03-05 20:37:00,1,9.06,166,243,1,Y,1,26.65,1.0,6.12,5.86,39.63
2003790,1,2019-03-05 15:41:00,2019-03-05 15:47:00,3,5.51,170,75,1,Y,1,19.27,0.3,0,2.89,22.46
2003791,1,2019-03-05 18:05:00,2019-03-05 18:35:00,1,14.85,246,141,1,N,2,54.62,2.5,0,0.0,66.95
2003792,1,2019-03-05 08:35:00,2019-03-05 09:20:00,2,5.22,45,24,1,Y,1,38.05,0.3,15.0,0.0,53.35
2003793,2,2019-03-05 10:59:00,2019-03-05 11:17:00,1,10.67,264,229,1,Y,1,38.17,0.5,0,0.0,38.67
2003794,4,2019-03-05 18:53:00,2019-03-05 19:06:00,2,9.47,264,107,1,Y,1,32.67,0.3,5.76,8.17,46.9
2003795,1,2019-03-05 17:44:00,2019-03-05 18:08:00,1,0.93,163,143,1,N,1,16.82,2.5,0,4.21,23.53
2003796,3,2019-03-05 19:31:00,2019-03-05 20:09:00,3,3.77,143,143,1,Y,2,30.93,1.0,0,0.0,38.73
2003797,3,2019-03-05 21:26:00,2019-03-05 21:49:00,1,8.64,68,234,1,Y,2,35.6,0.3,0,0.0,43.02
2003798,2,2019-03-05 19:06:00,2019-03-05 19:43:00,1,3.17,249,243,2,N,1,52.0,0.5,0,10.4,62.9
2003799,1,2019-03-05 20:14:00,2019-03-05 20:28:00,1,2.53,230,263,1,N,2,15.82,0.3,0,0.0,16.12
2003800,2,2019-03-05 08:43:00,2019-03-05 09:06:00,1,12.98,230,151,1,Y,2,46.45,1.0,0,0.0,54.42
2003801,2,2019-03-05 20:58:00,2019-03-05 21:29:00,1,13.85,142,231,1,Y,2,52.62,0.5,8.5,0.0,69.51
2003802,2,2019-03-05 09:46:00,2019-03-05 10:14:00,1,13.79,244,48,1,N,2,50.97,2.5,11.75,0.0,72.87
2003803,2,2019-03-05 10:05:00,2019-03-05 10:17:00,4,2.38,237,234,1,N,4,14.45,2.5,5.76,2.17,24.88
2003804,1,2019-03-05 18:04:00,2019-03-05 18:49:00,1,13.62,74,263,6,Y,1,59.05,2.5,0,14.76,76.31
2003805,4,2019-03-05 05:08:00,2019-03-05 05:18:00,2,1.03,50,48,1,Y,1,10.07,1.0,11.75,2.52,25.34
2003806,2,2019-03-05 08:24:00,2019-03-05 08:30:00,4,8.11,246,263,1,Y,1,25.77,1.0,0,4.64,31.41
2003807,2,2019-03-05 10:05:00,2019-03-05 10:11:00,1,10.13,4,209,1,Y,1,30.83,0.3,0,7.71,38.84
2003808,2,2019-03-05 15:49:00,2019-03-05 16:01:00,3,8.73,231,230,1,Y,1,30.33,0.3,0,4.55,35.18
2003809,1,2019-03-05 19:53:00,2019-03-05 20:13:00,1,7.26,224,166,1,Y,1,30.65,0.3,5.76,0.0,36.71
2003810,1,2019-03-05 07:46:00,2019-03-05 08:00:00,1,14.24,132,209,1,N,1,45.1,1.0,0,9.92,56.02
2003811,2,2019-03-05 17:35:00,2019-03-05 17:43:00,2,13.8,42,161,1,Y,2,41.0,0.5,0,0.0,51.75
2003812,1,2019-03-05 23:29:00,2019-03-06 00:10:00,1,4.02,231,12,1,Y,1,33.05,0.3,0,5.95,39.3
2003813,2,2019-03-05 15:51:00,2019-03-05 16:02:00,1,13.68,140,90,1,Y,2,42.2,2.5,0,0.0,55.25
2003814,4,2019-03-05 08:54:00,2019-03-05 09:11:00,1,5.96,229,166,1,Y,1,25.9,0.5,11.75,4.66,42.81
2003815,1,2019-03-05 14:34:00,2019-03-05 15:08:00,1,5.09,87,107,1,Y,1,32.23,2.5,0,5.8,40.53
2003816,1,2019-03-05 17:29:00,2019-03-05 18:04:00,3,10.2,4,74,1,N,3,45.5,0.5,0,11.38,57.38
2003817,2,2019-03-05 08:41:00,2019-03-05 09:11:00,1,4.62,170,231,1,Y,1,29.05,0.5,0,5.23,34.78
2003818,2,2019-03-05 22:16:00,2019-03-05 22:38:00,1,14.44,12,152,2,Y,1,52.0,1.0,0,7.8,60.8
2003819,1,2019-03-05 13:48:00,2019-03-05 14:21:00,1,6.02,158,143,1,Y,1,34.05,2.5,11.75,0.0,48.3
2003820,4,2019-03-05 16:26:00,2019-03-05 16:50:00,1,5.36,4,45,5,Y,2,27.9,0.5,0,0.0,34.54
2003821,1,2019-03-05 14:04:00,2019-03-05 14:14:00,1,12.25,237,7,1,N,1,38.12,1.0,8.5,9.53,57.15
2003822,1,2019-03-05 17:50:00,2019-03-05 18:31:00,1,8.77,45,158,1,Y,1,44.92,1.0,8.5,8.09,62.51
2003823,1,2019-03-05 03:34:00,2019-03-05 03:50:00,1,6.97,41,239,1,N,1,27.93,0.5,0,5.03,33.46
2003824,3,2019-03-05 14:44:00,2019-03-05 14:55:00,1,2.34,264,151,1,Y,1,13.85,0.5,0,2.08,16.43
2003825,1,2019-03-05 15:36:00,2019-03-05 15:57:00,1,10.46,261,127,1,Y,1,39.15,2.5,0,0.0,41.65
2003826,4,2019-03-05 23:59:00,2019-03-06 00:11:00,1,11.4,142,229,1,Y,1,37.0,2.5,0,8.14,47.64
2003827,2,2019-03-05 17:39:00,2019-03-05 18:06:00,1,2.1,161,237,1,Y,2,21.25,1.0,0,0.0,26.92
2003828,2,2019-03-05 18:01:00,2019-03-05 18:18:00,1,0.53,166,75,1,Y,2,12.32,1.0,0,0.0,16.4
2003829,3,2019-03-05 09:58:00,2019-03-05 10:28:00,1,4.25,249,7,1,Y,1,28.12,2.5,0,5.06,35.68
2003830,2,2019-03-05 14:18:00,2019-03-05 14:52:00,2,0.67,125,209,2,Y,1,52.0,0.3,0,7.8,60.1
2003831,1,2019-03-05 06:50:00,2019-03-05 06:56:00,1,4.51,13,152,1,Y,2,16.77,1.0,0,0.0,21.12
2003832,1,2019-03-05 07:28:00,2019-03-05 07:38:00,1,3.58,48,36,1,Y,1,16.45,2.5,0,2.47,21.42
2003833,1,2019-03-05 22:44:00,2019-03-05 23:15:00,1,0.73,234,264,1,Y,1,19.82,1.0,0,0.0,20.82
2003834,2,2019-03-05 21:39:00,2019-03-05 21:50:00,1,6.07,144,12,1,Y,2,23.18,0.3,6.12,0.0,33.08
2003835,2,2019-03-05 21:30:00,2019-03-05 21:39:00,2,5.34,90,45,1,N,1,20.35,0.3,0,0.0,20.65
2003836,2,2019-03-05 23:25:00,2019-03-05 23:54:00,1,14.42,45,113,1,Y,1,53.05,0.5,0,10.61,64.16
2003837,2,2019-03-05 18:58:00,2019-03-05 19:09:00,1,5.87,100,41,1,Y,2,22.68,0.5,11.75,0.0,40.6
2003838,2,2019-03-05 17:58:00,2019-03-05 18:19:00,2,5.09,230,236,1,N,1,25.73,2.5,5.76,3.86,37.85
2003839,2,2019-03-05 20:54:00,2019-03-05 21:19:00,1,10.59,244,87,1,Y,1,41.48,0.5,0,10.37,52.35
2003840,1,2019-03-05 18:04:00,2019-03-05 18:22:00,1,10.4,88,113,1,Y,2,37.5,0.5,0,0.0,43.62
2003841,2,2019-03-06 18:57:00,2019-03-06 19:31:00,1,6.1,79,100,1,Y,1,34.75,0.3,0,6.25,41.3
2003842,3,2019-03-06 08:18:00,2019-03-06 09:02:00,1,11.15,229,261,1,Y,2,52.38,1.0,0,0.0,64.9
2003843,4,2019-03-06 15:52:00,2019-03-06 16:28:00,1,3.76,186,4,1,Y,1,29.9,1.0,15.0,7.47,53.37
2003844,4,2019-03-06 10:41:00,2019-03-06 10:47:00,1,14.41,75,42,3,N,2,62.28,0.5,8.5,0.0,82.49
2003845,1,2019-03-06 12:20:00,2019-03-06 12:39:00,2,7.42,234,24,1,Y,1,30.55,2.5,11.75,6.72,51.52
2003846,4,2019-03-06 09:50:00,2019-03-06 10:27:00,1,4.88,140,231,1,Y,2,33.2,0.3,0,0.0,40.8
2003847,2,2019-03-06 10:10:00,2019-03-06 10:47:00,2,1.37,263,164,1,N,1,24.43,0.3,0,0.0,24.73
2003848,3,2019-03-06 08:37:00,2019-03-06 08:44:00,1,8.08,237,90,1,N,2,26.2,0.5,6.12,0.0,32.82
2003849,3,2019-03-06 07:17:00,2019-03-06 07:24:00,1,1.14,79,230,1,Y,1,8.85,2.5,0,1.59,12.94
2003850,2,2019-03-06 08:19:00,2019-03-06 08:28:00,1,13.45,144,128,1,Y,4,40.62,2.5,0,6.09,49.21
2003851,2,2019-03-06 08:45:00,2019-03-06 09:12:00,1,2.96,264,239,1,N,1,23.4,2.5,0,3.51,29.41
2003852,2,2019-03-06 16:08:00,2019-03-06 16:31:00,1,0.57,79,261,1,N,2,15.43,0.5,5.76,0.0,21.69
2003853,1,2019-03-06 14:07:00,2019-03-06 14:24:00,1,7.55,45,170,1,N,2,29.88,2.5,15.0,0.0,53.95
2003854,3,2019-03-06 20:34:00,2019-03-06 20:47:00,1,1.62,261,24,1,Y,1,13.05,1.0,5.76,2.61,22.42
2003855,2,2019-03-06 15:19:00,2019-03-06 15:41:00,1,2.56,161,113,1,N,1,19.9,1.0,0,4.97,25.87
2003856,2,2019-03-06 08:51:00,2019-03-06 09:01:00,2,6.35,127,166,1,Y,1,23.38,2.5,0,0.0,25.88
2003857,1,2019-03-06 18:31:00,2019-03-06 18:49:00,1,3.32,88,209,1,N,1,19.8,2.5,0,0.0,22.3
2003858,1,2019-03-06 06:45:00,2019-03-06 06:57:00,1,12.41,243,264,2,Y,2,52.0,0.5,11.75,0.0,64.25
2003859,2,2019-03-06 19:34:00,2019-03-06 19:59:00,1,14.33,152,74,1,N,2,50.83,2.5,0,0.0,64.51
2003860,1,2019-03-06 03:33:00,2019-03-06 03:52:00,1,4.17,87,79,2,N,3,52.0,0.5,0,9.36,61.86
2003861,3,2019-03-06 11:57:00,2019-03-06 12:31:00,2,9.38,88,244,1,Y,1,42.95,0.5,5.76,10.74,59.95
2003862,1,2019-03-06 07:01:00,2019-03-06 07:26:00,1,0.59,237,158,3,Y,2,24.72,2.5,0,0.0,32.16
2003863,2,2019-03-06 13:27:00,2019-03-06 13:43:00,2,3.42,24,231,1,Y,1,19.05,0.5,0,0.0,19.55
2003864,1,2019-03-06 10:44:00,2019-03-06 11:11:00,1,14.52,140,48,1,Y,2,52.3,2.5,8.5,0.0,72.71
2003865,2,2019-03-06 16:09:00,2019-03-06 16:32:00,1,10.78,140,141,1,Y,1,40.95,1.0,0,7.37,49.32
2003866,4,2019-03-06 16:29:00,2019-03-06 16:40:00,1,11.25,140,224,1,Y,1,36.12,2.5,0,9.03,47.65
2003867,1,2019-03-06 16:50:00,2019-03-06 17:34:00,2,8.64,236,246,1,Y,1,46.1,1.0,0,6.92,54.02
2003868,2,2019-03-06 13:21:00,2019-03-06 13:48:00,3,7.29,237,1,1,Y,1,34.23,2.5,0,7.53,44.26
2003869,1,2019-03-06 07:45:00,2019-03-06 08:22:00,1,0.92,48,141,1,N,1,23.3,0.3,15.0,3.5,42.1
2003870,3,2019-03-06 10:38:00,2019-03-06 11:14:00,1,4.55,186,166,1,Y,2,31.88,0.3,15.0,0.0,47.18
2003871,4,2019-03-06 05:59:00,2019-03-06 06:02:00,2,9.45,75,12,1,Y,2,27.62,0.3,6.12,0.0,39.01
2003872,2,2019-03-06 14:46:00,2019-03-06 15:08:00,2,4.45,234,43,1,N,2,24.62,2.5,0,0.0,32.04
2003873,2,2019-03-06 06:21:00,2019-03-06 06:32:00,3,11.57,152,158,2,N,1,52.0,0.5,0,0.0,52.5
2003874,2,2019-03-06 17:15:00,2019-03-06 17:18:00,6,6.04,152,249,1,Y,2,19.1,0.5,11.75,0.0,35.17
2003875,2,2019-03-06 07:22:00,2019-03-06 07:44:00,1,2.77,231,143,1,Y,2,20.43,1.0,15.0,0.0,40.52
2003876,1,2019-03-06 19:55:00,2019-03-06 20:28:00,1,7.02,68,170,1,Y,1,36.55,1.0,8.5,0.0,46.05
2003877,3,2019-03-06 16:43:00,2019-03-06 16:47:00,1,13.76,141,88,1,Y,1,38.9,2.5,0,5.83,47.23
2003878,1,2019-03-06 15:27:00,2019-03-06 15:58:00,1,5.71,24,166,4,Y,1,32.27,2.5,0,0.0,34.77
2003879,3,2019-03-06 17:36:00,2019-03-06 18:18:00,2,2.74,68,229,1,N,1,30.35,0.3,0,0.0,30.65
2003880,4,2019-03-06 22:23:00,2019-03-06 22:58:00,4,11.45,244,186,1,Y,2,48.62,1.0,0,0.0,61.77
2003881,2,2019-03-06 20:22:00,2019-03-06 20:48:00,1,1.63,237,100,2,Y,1,52.0,0.3,6.12,11.44,69.86
2003882,4,2019-03-06 12:07:00,2019-03-06 12:30:00,4,9.62,170,239,1,Y,4,38.05,1.0,6.12,9.51,54.68
2003883,2,2019-03-06 19:30:00,2019-03-06 20:12:00,1,10.75,48,229,1,Y,2,50.38,0.3,0,0.0,63.28
2003884,1,2019-03-06 19:14:00,2019-03-06 19:39:00,1,3.65,170,13,1,Y,3,24.12,2.5,11.75,3.62,41.99
2003885,1,2019-03-06 10:36:00,2019-03-06 11:12:00,2,4.01,140,236,1,Y,1,30.52,0.3,15.0,4.58,50.4
2003886,2,2019-03-06 18:48:00,2019-03-06 18:58:00,1,12.54,161,170,1,Y,2,38.85,0.3,0,0.0,47.7
2003887,2,2019-03-06 09:59:00,2019-03-06 10:26:00,1,13.94,74,161,1,Y,2,50.85,0.3,0,0.0,51.15
2003888,2,2019-03-06 09:17:00,2019-03-06 09:45:00,1,4.84,42,13,1,Y,1,28.6,1.0,8.5,0.0,38.1
2003889,2,2019-03-06 17:04:00,2019-03-06 17:36:00,2,13.68,164,152,1,N,2,52.7,1.0,0,0.0,64.24
2003890,1,2019-03-06 07:06:00,2019-03-06 07:28:00,1,10.25,4,107,1,Y,2,39.12,2.5,0,0.0,48.66
2003891,2,2019-03-06 03:11:00,2019-03-06 03:46:00,1,3.64,100,43,5,N,2,29.1,0.3,0,0.0,35.8
2003892,2,2019-03-06 09:05:00,2019-03-06 09:40:00,2,4.92,164,237,1,Y,1,32.3,0.3,0,8.07,40.67
2003893,2,2019-03-06 04:57:00,2019-03-06 05:13:00,2,3.96,244,100,1,Y,1,20.4,2.5,0,4.08,26.98
2003894,1,2019-03-06 10:32:00,2019-03-06 10:55:00,2,10.44,231,87,1,Y,1,40.1,0.5,0,8.02,48.62
2003895,3,2019-03-06 23:13:00,2019-03-06 23:43:00,1,0.58,158,138,1,Y,1,18.95,0.3,0,0.0,19.25
2003896,2,2019-03-06 00:11:00,2019-03-06 00:54:00,1,1.82,45,186,1,Y,1,28.55,2.5,0,5.71,36.76
2003897,2,2019-03-06 12:55:00,2019-03-06 12:59:00,4,6.36,152,13,1,Y,1,20.4,0.5,15.0,4.08,39.98
2003898,1,2019-03-06 18:41:00,2019-03-06 19:13:00,2,4.1,163,127,3,Y,2,43.12,0.5,15.0,0.0,58.62
2003899,1,2019-03-06 13:00:00,2019-03-06 13:15:00,2,4.49,113,24,1,Y,1,21.23,2.5,0,0.0,23.73
2003900,2,2019-03-06 14:46:00,2019-03-06 15:03:00,1,6.4,88,239,1,Y,1,27.0,2.5,0,0.0,29.5
2003901,1,2019-03-07 09:26:00,2019-03-07 10:11:00,1,0.66,261,68,5,Y,2,26.65,0.5,0,0.0,33.01
2003902,4,2019-03-07 00:41:00,2019-03-07 01:02:00,2,2.58,186,234,1,Y,1,19.45,2.5,0,0.0,21.95
2003903,2,2019-03-07 01:55:00,2019-03-07 02:25:00,1,2.46,152,41,1,Y,1,23.65,1.0,0,0.0,24.65
2003904,4,2019-03-07 17:06:00,2019-03-07 17:19:00,1,1.19,237,114,1,Y,1,11.97,0.5,0,2.15,14.62
2003905,1,2019-03-07 22:51:00,2019-03-07 23:29:00,1,0.52,87,4,4,N,1,22.8,0.3,0,5.02,28.12
2003906,3,2019-03-07 11:11:00,2019-03-07 11:52:00,3,6.97,158,42,6,N,1,40.42,1.0,11.75,8.89,62.06
2003907,1,2019-03-07 21:47:00,2019-03-07 21:51:00,1,11.37,88,74,1,N,1,32.92,0.3,11.75,0.0,44.97
2003908,2,2019-03-07 07:17:00,2019-03-07 07:26:00,2,13.85,1,161,1,Y,1,41.62,1.0,0,0.0,42.62
2003909,2,2019-03-07 21:30:00,2019-03-07 21:35:00,1,3.03,230,90,1,Y,1,12.57,0.5,0,2.26,15.33
2003910,1,2019-03-07 19:07:00,2019-03-07 19:16:00,1,4.29,163,4,1,Y,2,17.73,1.0,0,0.0,22.63
2003911,2,2019-03-07 17:52:00,2019-03-07 18:01:00,1,14.18,100,151,1,Y,1,42.45,2.5,0,0.0,44.95
2003912,2,2019-03-07 03:49:00,2019-03-07 04:33:00,1,9.26,45,75,1,Y,2,47.65,0.3,15.0,0.0,70.1
2003913,1,2019-03-07 23:16:00,2019-03-07 23:41:00,1,13.89,230,74,1,Y,2,49.73,1.0,0,0.0,50.73
2003914,2,2019-03-07 07:30:00,2019-03-07 07:47:00,1,12.44,161,263,5,Y,4,42.1,0.3,0,10.53,52.93
2003915,2,2019-03-07 15:16:00,2019-03-07 15:59:00,1,13.9,163,224,1,Y,2,58.75,0.3,0,0.0,70.8
2003916,1,2019-03-07 10:35:00,2019-03-07 10:40:00,3,11.22,68,152,1,N,2,33.05,0.5,0,0.0,38.51
2003917,3,2019-03-07 05:58:00,2019-03-07 06:30:00,1,1.51,68,144,1,Y,1,22.27,1.0,8.5,0.0,31.77
2003918,1,2019-03-07 08:58:00,2019-03-07 09:31:00,1,2.95,261,158,1,Y,1,26.38,1.0,0,0.0,27.38
2003919,3,2019-03-07 12:02:00,2019-03-07 12:31:00,1,3.85,68,141,1,Y,1,26.62,1.0,0,3.99,31.61
2003920,2,2019-03-07 10:50:00,2019-03-07 11:03:00,1,8.98,75,41,1,Y,2,31.45,1.0,0,0.0,37.17
2003921,1,2019-03-07 15:35:00,2019-03-07 15:43:00,1,1.33,163,143,1,Y,1,9.82,0.3,0,2.46,12.58
2003922,2,2019-03-07 23:11:00,2019-03-07 23:27:00,1,12.58,186,42,1,Y,1,41.95,0.3,15.0,0.0,57.25
2003923,1,2019-03-07 02:04:00,2019-03-07 02:49:00,1,9.04,148,237,1,N,2,47.6,2.5,6.12,0.0,66.69
2003924,4,2019-03-07 21:19:00,2019-03-07 21:32:00,2,0.59,125,79,1,Y,1,10.47,0.3,5.76,0.0,16.53
2003925,2,2019-03-07 23:25:00,2019-03-07 23:45:00,2,7.66,166,107,1,N,2,31.65,1.0,0,0.0,37.4
2003926,1,2019-03-07 21:55:00,2019-03-07 22:23:00,2,13.07,224,141,1,Y,1,49.17,0.5,0,8.85,58.52
2003927,2,2019-03-07 16:06:00,2019-03-07 16:36:00,3,4.15,246,36,1,Y,1,27.88,1.0,0,6.97,35.85
2003928,2,2019-03-07 12:03:00,2019-03-07 12:32:00,1,11.66,230,234,1,Y,2,46.15,1.0,0,0.0,47.15
2003929,3,2019-03-07 07:37:00,2019-03-07 08:07:00,1,14.65,246,36,1,Y,2,54.12,0.5,11.75,0.0,78.28
2003930,2,2019-03-07 08:07:00,2019-03-07 08:25:00,1,8.07,140,166,1,Y,1,31.68,2.5,0,0.0,34.18
2003931,4,2019-03-07 13:29:00,2019-03-07 14:02:00,1,14.48,100,125,1,Y,1,55.2,0.3,0,0.0,55.5
2003932,3,2019-03-07 15:31:00,2019-03-07 16:06:00,1,14.69,74,161,1,Y,1,56.73,0.5,5.76,10.21,73.2
2003933,1,2019-03-07 23:36:00,2019-03-07 23:40:00,3,2.79,1,166,1,Y,1,11.47,0.3,8.5,2.87,23.14
2003934,2,2019-03-07 09:25:00,2019-03-07 09:33:00,1,3.93,239,88,1,Y,1,16.33,0.3,0,2.94,19.57
2003935,2,2019-03-07 17:29:00,2019-03-07 17:54:00,3,6.66,87,209,1,Y,1,31.65,0.5,15.0,6.96,54.11
2003936,4,2019-03-07 20:16:00,2019-03-07 20:53:00,1,9.81,231,162,1,N,1,45.53,2.5,0,0.0,48.03
2003937,2,2019-03-07 11:27:00,2019-03-07 12:06:00,1,14.38,261,142,1,Y,1,57.95,2.5,0,8.69,69.14
2003938,1,2019-03-07 17:32:00,2019-03-07 18:13:00,1,7.06,4,166,3,Y,1,60.97,0.3,0,10.97,72.24
2003939,2,2019-03-07 20:10:00,2019-03-07 20:34:00,1,3.77,87,162,1,Y,2,23.93,2.5,0,0.0,31.22
2003940,3,2019-03-07 19:54:00,2019-03-07 19:58:00,3,4.94,244,264,1,Y,3,16.85,2.5,6.12,4.21,29.68
2003941,1,2019-03-07 08:03:00,2019-03-07 08:28:00,1,11.52,68,43,1,N,1,43.8,1.0,6.12,0.0,50.92
2003942,2,2019-03-07 16:52:00,2019-03-07 17:07:00,1,6.6,113,264,1,Y,1,26.5,0.3,5.76,5.83,38.39
2003943,3,2019-03-07 09:19:00,2019-03-07 09:47:00,2,1.78,68,113,5,Y,1,20.95,1.0,0,3.77,25.72
2003944,1,2019-03-07 21:35:00,2019-03-07 22:12:00,4,3.11,246,186,1,N,1,28.77,2.5,6.12,0.0,37.39
2003945,2,2019-03-07 14:26:00,2019-03-07 15:10:00,2,0.92,237,107,2,N,1,52.0,0.5,0,13.0,65.5
